"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.2433972401708e-29,0.640300196075675,0.704,0.457,1.79376323946117e-24,"3","DUT"
9.05409057711263e-29,0.878372676904343,0.483,0.255,1.97017010957971e-24,"3","SMAP1"
9.61733950101755e-29,1.12440486487549,0.318,0.135,2.09273307542142e-24,"3","CRAT"
1.00480897608694e-28,1.16532720597425,0.345,0.156,2.18646433196519e-24,"3","MLLT1"
1.00856108282516e-28,1.23951120805789,0.296,0.121,2.19462891622755e-24,"3","NNT"
1.0283999431453e-28,0.562899265947533,0.789,0.533,2.23779827628418e-24,"3","RAB11B"
1.03333025315003e-28,1.02179163686987,0.316,0.132,2.24852663085447e-24,"3","CBARP"
1.05214208021468e-28,1.03284356324863,0.352,0.158,2.28946116654714e-24,"3","CC2D1A"
1.09566949214817e-28,1.28581998601308,0.275,0.108,2.38417681491442e-24,"3","SNUPN"
1.15953654655235e-28,1.08904242422413,0.302,0.125,2.52315152529791e-24,"3","LINC00472"
1.19193551917026e-28,0.72745944657426,0.608,0.355,2.59365168971449e-24,"3","PMVK"
1.2858055859195e-28,1.34080251923452,0.27,0.105,2.79791295496083e-24,"3","ZNF692"
1.34986885460609e-28,0.771659472816715,0.569,0.327,2.93731462762286e-24,"3","ISOC2"
1.36425073182752e-28,0.85198345707161,0.455,0.231,2.96860959245668e-24,"3","C20orf27"
1.36978848450031e-28,0.617053960784908,0.782,0.552,2.98065974227267e-24,"3","MRPL20"
1.3851267444322e-28,0.930078881103615,0.452,0.233,3.01403579588447e-24,"3","CCDC115"
1.42450985360891e-28,0.860478065159653,0.486,0.259,3.099733441453e-24,"3","UPK3BL1"
1.45461011556208e-28,1.35274181971749,0.259,0.099,3.16523161146308e-24,"3","QPRT"
1.48251880507178e-28,0.730193760679631,0.56,0.314,3.22596091983619e-24,"3","LAMTOR3"
1.77057057608155e-28,0.573932008745822,0.78,0.518,3.85276157355345e-24,"3","COX16"
1.84756287709473e-28,0.947303907397003,0.414,0.203,4.02029682055814e-24,"3","PIGX"
1.85627748972593e-28,1.12065433189734,0.313,0.131,4.03925981764362e-24,"3","ZNF75A"
1.86011028217063e-28,1.26074323232092,0.297,0.123,4.04759997400329e-24,"3","METTL3"
1.93599795790875e-28,0.813404419264391,0.49,0.258,4.21273155640945e-24,"3","FUBP3"
1.95663188353081e-28,0.700879763715907,0.62,0.368,4.25763097856303e-24,"3","VMA21"
1.99472565168811e-28,0.92662020965763,0.405,0.195,4.34052301807332e-24,"3","ING4"
2.20363043711971e-28,0.683950112219718,0.612,0.356,4.79509983117248e-24,"3","COPS5"
2.20620846024616e-28,1.12182986228342,0.32,0.138,4.80070960949565e-24,"3","IL1RAP"
2.20908019312237e-28,1.26340487531731,0.299,0.126,4.80695850023427e-24,"3","TMEM237"
2.24396728201821e-28,1.10702756533227,0.325,0.141,4.88287280567163e-24,"3","FBXO8"
2.2488986411611e-28,0.845699210602985,0.474,0.248,4.89360344316655e-24,"3","LNPK"
2.53816990930859e-28,0.768927899708701,0.527,0.29,5.52305772265548e-24,"3","SCFD1"
2.56425723728326e-28,1.10793972381674,0.332,0.146,5.57982374832836e-24,"3","TCTA"
2.59184031545478e-28,1.27702322664603,0.285,0.116,5.63984452642959e-24,"3","SLC39A4"
2.63573062606387e-28,0.998916838478065,0.326,0.14,5.73534984231498e-24,"3","ECE1"
3.11122245571646e-28,1.21147179792061,0.27,0.106,6.77002006363903e-24,"3","FAT1"
3.1900125351823e-28,0.303270652283278,0.881,0.649,6.94146727655669e-24,"3","CALU"
3.6295173523394e-28,1.23219251111521,0.282,0.113,7.89782975869053e-24,"3","PEX3"
3.64649199282526e-28,1.26036358497969,0.27,0.106,7.93476657638776e-24,"3","UEVLD"
3.79082263307452e-28,0.373155598465016,0.928,0.687,8.24883004957015e-24,"3","PPP1R14B"
3.82558613001516e-28,0.698666103755647,0.519,0.276,8.32447541891298e-24,"3","HMOX2"
4.06835609619771e-28,0.614900260484519,0.73,0.47,8.85274286532623e-24,"3","ENOPH1"
4.42037159337395e-28,1.02270424583511,0.328,0.142,9.61872858718172e-24,"3","QSER1"
4.43603536149034e-28,0.820126162460343,0.509,0.274,9.65281294660297e-24,"3","TXNDC15"
4.72460236683476e-28,1.08004456741463,0.342,0.153,1.02807347502324e-23,"3","C2orf76"
4.8674054309492e-28,0.652311899132545,0.691,0.44,1.05914742177455e-23,"3","YIF1A"
5.49158481100034e-28,1.11445669878368,0.33,0.145,1.19496885487367e-23,"3","HEATR5A"
5.49472868621809e-28,0.994903237256016,0.368,0.171,1.19565296212106e-23,"3","MAP3K20"
5.5772802689038e-28,0.678870224068797,0.637,0.387,1.21361618651347e-23,"3","MZT2A"
5.77148393748054e-28,0.853472820678902,0.448,0.229,1.25587490479576e-23,"3","BLVRA"
6.42650654013302e-28,0.982183953313556,0.381,0.18,1.39840782313295e-23,"3","ARHGEF12"
6.75140445319107e-28,0.717338094650377,0.6,0.357,1.46910560901438e-23,"3","TMX1"
7.28372583930656e-28,0.344561771752117,0.976,0.862,1.58493874263311e-23,"3","BSG"
7.40438183589897e-28,0.867207458474562,0.462,0.242,1.61119348749162e-23,"3","FARSA"
7.71742058618466e-28,1.16298326550596,0.313,0.134,1.67931071955378e-23,"3","MRPL35"
8.05438582897158e-28,1.04849427049921,0.335,0.149,1.75263435638422e-23,"3","SNRNP35"
8.11487798862186e-28,0.707386397192031,0.558,0.31,1.76579745032412e-23,"3","AASDHPPT"
8.56723515943418e-28,0.85533323738118,0.399,0.191,1.86423037069288e-23,"3","TLE1"
9.32366652739352e-28,0.750831883991472,0.512,0.275,2.02882983636083e-23,"3","SUN1"
9.37689567927054e-28,0.9554323536422,0.38,0.18,2.04041249980927e-23,"3","GALNT11"
9.84145710776626e-28,0.66736616664181,0.526,0.284,2.14150106664994e-23,"3","GABPB1-AS1"
9.93163492042472e-28,0.287582956025253,0.943,0.797,2.16112375868442e-23,"3","LAMP2"
1.14117962328333e-27,1.13932847510333,0.323,0.142,2.48320686026454e-23,"3","COQ8B"
1.16058587068427e-27,1.05225389582378,0.337,0.15,2.52543485460898e-23,"3","STOML1"
1.27101843715342e-27,0.849445173354973,0.407,0.195,2.76573611924585e-23,"3","AKTIP"
1.30954093215296e-27,1.30806737809034,0.271,0.109,2.84956106836484e-23,"3","DPH5"
1.33964330172843e-27,0.770860024741602,0.5,0.268,2.91506382456107e-23,"3","RTL8A"
1.46201647735469e-27,0.634498247105104,0.758,0.525,3.1813478547238e-23,"3","GTF3C6"
1.47937281176359e-27,1.10449927296315,0.325,0.143,3.21911523839758e-23,"3","TAF6"
1.50947881565616e-27,0.907205647575861,0.43,0.217,3.28462590286781e-23,"3","MRPL2"
1.50961021789089e-27,0.88710449801661,0.464,0.248,3.28491183413057e-23,"3","AP2A1"
1.54525549114218e-27,0.908351731253798,0.349,0.156,3.36247594872539e-23,"3","RIC3"
1.5763993343864e-27,0.68625824439062,0.411,0.199,3.43024495162482e-23,"3","LANCL2"
1.60340154365923e-27,0.787878256662635,0.505,0.273,3.48900175900248e-23,"3","KLHDC2"
1.65916629646444e-27,0.951439523223417,0.387,0.186,3.61034586110662e-23,"3","PRR7"
1.66273670967243e-27,0.924432712273555,0.392,0.188,3.61811508024722e-23,"3","UBTF"
1.69097206202383e-27,0.760203925294515,0.455,0.233,3.67955520696386e-23,"3","TWSG1"
1.80887905278998e-27,0.460239599179104,0.907,0.752,3.936120818871e-23,"3","SEM1"
1.93524623138849e-27,1.12065433189734,0.313,0.135,4.21109579950136e-23,"3","ACADS"
1.96388082038402e-27,1.00795760277939,0.359,0.166,4.27340466515562e-23,"3","HSCB"
1.99644211921892e-27,0.640771956630097,0.483,0.246,4.34425805142037e-23,"3","PDLIM7"
2.00469577461793e-27,0.610226279135526,0.708,0.448,4.36221800556862e-23,"3","NHP2"
2.05316939119496e-27,0.732814845659601,0.553,0.312,4.46769659524023e-23,"3","SMIM15"
2.25496482583309e-27,0.792231719138106,0.505,0.272,4.9068034610128e-23,"3","CAT"
2.27165768385498e-27,1.21217955196214,0.265,0.104,4.94312712006844e-23,"3","ZHX3"
2.34192698246981e-27,1.31884386174273,0.261,0.103,5.0960331138543e-23,"3","ARHGEF10L"
2.55269375510711e-27,0.702379180144121,0.641,0.401,5.55466161111308e-23,"3","ROMO1"
2.62893278719613e-27,1.02791498914761,0.338,0.152,5.72055774493879e-23,"3","PRTFDC1"
2.71709257162135e-27,1.18956481627046,0.314,0.139,5.91239343584806e-23,"3","PRKCI"
2.97125421267498e-27,0.753201302115314,0.359,0.16,6.46544916678076e-23,"3","NT5DC2"
2.99043725516521e-27,0.495361081842382,0.821,0.594,6.5071914672395e-23,"3","PSMB5"
3.41472243493096e-27,0.638552637694646,0.706,0.463,7.43043601840978e-23,"3","TIMM8B"
3.62472283297736e-27,1.16626371690678,0.308,0.133,7.88739688455874e-23,"3","TELO2"
3.72942315885148e-27,1.26207896496317,0.263,0.104,8.11522479366082e-23,"3","FAM160A2"
3.73487450292339e-27,0.337921159052852,0.923,0.672,8.12708691836131e-23,"3","CAMK2N1"
4.01673397809062e-27,1.19033121210415,0.301,0.129,8.7404131363252e-23,"3","DHRS7B"
4.07832884434155e-27,1.08231786186796,0.323,0.142,8.87444356528721e-23,"3","C6orf226"
4.20721584711024e-27,0.688412159203021,0.649,0.408,9.15490168331189e-23,"3","UBE2V1"
4.53095287578779e-27,1.33255103635807,0.256,0.1,9.85935345771424e-23,"3","NLGN2"
5.14583896469146e-27,0.405911194850978,0.96,0.881,1.11973455871686e-22,"3","MORF4L1"
5.18877406971031e-27,0.890833159634295,0.49,0.272,1.12907723756896e-22,"3","ETFA"
5.29987073033522e-27,0.498397582748219,0.852,0.668,1.15325187092094e-22,"3","SNRNP70"
6.63026669106165e-27,0.5622196421427,0.771,0.53,1.44274603197502e-22,"3","CCDC47"
6.84334306435921e-27,0.88794164313721,0.43,0.22,1.48911145080456e-22,"3","PRKCA"
6.85525351590657e-27,0.436141094846401,0.543,0.279,1.49170316506127e-22,"3","GPRC5B"
7.27236054266084e-27,1.24194848757717,0.296,0.126,1.582465654083e-22,"3","IFITM10"
7.47863215582384e-27,1.00798963028582,0.344,0.156,1.62735035710727e-22,"3","ZNF84"
7.63121474840432e-27,0.807860198265548,0.51,0.285,1.66055232925278e-22,"3","MCUR1"
8.098559151496e-27,0.902408963838007,0.426,0.216,1.76224647136553e-22,"3","CMAS"
8.88674444255841e-27,1.21066869125471,0.277,0.113,1.93375559070071e-22,"3","PIP4K2B"
9.48044231676478e-27,1.24375592644654,0.271,0.111,2.06294424812802e-22,"3","SCRN3"
1.01812759858307e-26,0.822282161888097,0.419,0.208,2.21544565451675e-22,"3","TSEN15"
1.01926317553072e-26,1.02116927646747,0.383,0.188,2.21791666995485e-22,"3","MRPS18A"
1.02793565545061e-26,0.348432754458124,0.971,0.904,2.23678798626052e-22,"3","TMA7"
1.04833355104637e-26,1.19793762938636,0.27,0.108,2.2811738070769e-22,"3","ZNF138"
1.07887156571972e-26,1.0043909877592,0.347,0.159,2.34762452700611e-22,"3","PILRB"
1.12073161789046e-26,0.771351322223241,0.522,0.291,2.43871200052963e-22,"3","SDC3"
1.17691623297784e-26,1.25597841964666,0.278,0.116,2.56096972295977e-22,"3","LRRC23"
1.21397380328386e-26,0.958353707584291,0.294,0.123,2.64160699594568e-22,"3","BMP7"
1.22932972317495e-26,1.23759688820399,0.297,0.129,2.67502147762869e-22,"3","NDN"
1.28409413300538e-26,1.00706512205752,0.347,0.16,2.7941888334197e-22,"3","AGA"
1.38169305434475e-26,0.769190790122129,0.459,0.238,3.00656408625418e-22,"3","SNAPC2"
1.5841697235262e-26,1.07442675725135,0.347,0.162,3.44715331839301e-22,"3","SLC35B4"
1.62242396621249e-26,1.1161579792794,0.314,0.138,3.53039455047837e-22,"3","SLC4A1AP"
1.77287981939248e-26,0.835112439268228,0.443,0.229,3.85778648699805e-22,"3","RNF146"
1.83758597700732e-26,0.515976959796854,0.845,0.634,3.99858708596793e-22,"3","NFIC"
2.01165160444294e-26,1.19389635817103,0.287,0.121,4.37735389126783e-22,"3","GLI4"
2.23029860988555e-26,0.87358211658327,0.253,0.097,4.85312977511095e-22,"3","MCAM"
2.3353559794218e-26,1.094764335069,0.316,0.14,5.08173461122183e-22,"3","FBXO30"
2.47805943786252e-26,0.6667327483791,0.457,0.233,5.39225733678884e-22,"3","SYTL2"
2.50311031480265e-26,0.82660410536151,0.459,0.241,5.44676804501057e-22,"3","PIGF"
2.76222086109461e-26,1.00955038544712,0.361,0.172,6.01059259374188e-22,"3","IFFO1"
2.84403330790407e-26,0.708081725927417,0.512,0.282,6.18861647799925e-22,"3","AK3"
2.92981490873517e-26,1.04592794439498,0.369,0.181,6.37527724140774e-22,"3","RMDN3"
2.94211203809564e-26,1.11062131388412,0.304,0.132,6.40203579489611e-22,"3","RRAGB"
3.09091878311723e-26,1.22423983412295,0.285,0.121,6.72583927206309e-22,"3","OGFOD1"
3.19110795745568e-26,0.831698035546962,0.44,0.225,6.94385091542355e-22,"3","KCTD3"
3.3018623097333e-26,0.900005598124796,0.486,0.274,7.18485238597965e-22,"3","FYTTD1"
3.39152361388072e-26,1.12431403936964,0.299,0.129,7.37995538380444e-22,"3","AC005562.1"
3.39573112707804e-26,1.23736274147932,0.268,0.109,7.38911093252183e-22,"3","AL391807.1"
3.45589209405731e-26,0.77012159101717,0.548,0.317,7.52002119666871e-22,"3","CAPRIN1"
3.50255261065498e-26,0.774235717766806,0.527,0.298,7.62155448078524e-22,"3","HINT2"
3.5216584388155e-26,0.826550884700259,0.314,0.138,7.66312876286254e-22,"3","CYB5D2"
3.56793287254412e-26,0.405590661213898,0.942,0.815,7.76382193065601e-22,"3","UQCR10"
3.69661497820715e-26,1.00429514672808,0.345,0.16,8.04383419257876e-22,"3","ZNF576"
3.88057899398575e-26,0.652428591880181,0.765,0.574,8.44413989091298e-22,"3","SH3GLB1"
3.92136795555156e-26,1.31037753877754,0.253,0.1,8.53289667128019e-22,"3","PSPH"
4.2884129545565e-26,1.04410250138205,0.356,0.17,9.33158658911495e-22,"3","PREB"
4.50899895220819e-26,0.558674236948905,0.448,0.221,9.81158172000501e-22,"3","ROM1"
4.61003329250741e-26,0.482990883717994,0.751,0.503,1.00314324444961e-21,"3","HNRNPR"
4.70739636753442e-26,1.09217595565569,0.308,0.135,1.02432944957549e-21,"3","KRCC1"
4.80559744827615e-26,0.76126856533191,0.536,0.313,1.04569800474489e-21,"3","TTC1"
5.33391122582464e-26,0.79998266089132,0.473,0.255,1.16065908273944e-21,"3","AP2B1"
5.36078617542702e-26,0.806766471571692,0.517,0.291,1.16650707177292e-21,"3","POLE4"
5.50560470694926e-26,1.18949113607633,0.278,0.116,1.19801958423216e-21,"3","FLOT2"
5.50856534709328e-26,0.93769141901686,0.423,0.219,1.1986638195275e-21,"3","SESN3"
5.53394558018613e-26,0.690566575273342,0.595,0.356,1.2041865582485e-21,"3","HDGF"
5.57801240215196e-26,0.813591147200116,0.526,0.307,1.21377549870827e-21,"3","FDX1"
5.58989844119361e-26,0.786573484976125,0.49,0.269,1.21636190080373e-21,"3","MICU2"
5.82313509105045e-26,0.626920307615592,0.634,0.392,1.26711419581258e-21,"3","FAM32A"
6.566438044419e-26,0.785976066100977,0.538,0.318,1.42885691846557e-21,"3","SMARCE1"
6.76413999618314e-26,1.06353970337029,0.337,0.157,1.47187686316945e-21,"3","TSFM"
7.25972428414348e-26,0.473108039037184,0.292,0.116,1.57971600422962e-21,"3","KLHDC8A"
7.55931824457319e-26,0.414444051617651,0.95,0.855,1.64490765001913e-21,"3","NEDD8"
7.85916834155991e-26,1.18746345472934,0.253,0.099,1.71015503112344e-21,"3","ZNF134"
8.00958878739333e-26,0.330145654858806,0.971,0.862,1.74288652013679e-21,"3","TXN"
8.47671007891608e-26,1.03146027620715,0.318,0.142,1.84453211317214e-21,"3","PHF23"
8.50461295559116e-26,0.712624247775206,0.588,0.357,1.85060377913664e-21,"3","TEX264"
8.54604556968446e-26,1.07350726543226,0.33,0.152,1.85961951596334e-21,"3","MED11"
8.6940154781717e-26,0.574654754486514,0.753,0.521,1.89181776805016e-21,"3","NDUFS2"
8.84444870577353e-26,1.06280767398452,0.309,0.136,1.92455203837632e-21,"3","EHMT2"
1.05328734314428e-25,1.04618298829264,0.352,0.168,2.29195325868196e-21,"3","RSRC1"
1.06003143745201e-25,1.07501127402059,0.337,0.158,2.30662840789558e-21,"3","PLXNA3"
1.09026616142238e-25,0.356784353052656,0.971,0.908,2.37241916725511e-21,"3","LAMTOR4"
1.12184243397696e-25,1.22945754339397,0.256,0.103,2.44112913633387e-21,"3","WNK3"
1.13708348533024e-25,0.680970175858436,0.529,0.296,2.4742936640786e-21,"3","PWWP3A"
1.17737168231123e-25,0.815626815445121,0.418,0.212,2.56196078070923e-21,"3","IL13RA1"
1.20492138878977e-25,0.819962482898323,0.455,0.24,2.62190894200653e-21,"3","DDX56"
1.23857312395034e-25,0.853632395105116,0.438,0.23,2.69513511771595e-21,"3","RPRD1A"
1.28272011655629e-25,0.604305952557116,0.679,0.428,2.79119897362648e-21,"3","UBE2V2"
1.35740738585414e-25,1.11876715262101,0.316,0.143,2.95371847161861e-21,"3","NABP2"
1.35792527565795e-25,0.757286812925996,0.469,0.249,2.9548453998317e-21,"3","CTNND1"
1.37556641385266e-25,1.13982033090929,0.287,0.122,2.99323251654339e-21,"3","ZNF205"
1.4035508192564e-25,0.635557490604135,0.57,0.327,3.05412658270192e-21,"3","CDK4"
1.45209574112052e-25,1.20436656243114,0.277,0.116,3.15976033267825e-21,"3","EEF1AKMT1"
1.50105966820442e-25,0.844598192780151,0.436,0.227,3.26630583801282e-21,"3","ABCD4"
1.50521210885555e-25,1.23786978321017,0.265,0.108,3.27534154886967e-21,"3","TST"
1.54047527649886e-25,1.17153134853619,0.27,0.111,3.35207420166151e-21,"3","ISYNA1"
1.54245722212691e-25,0.68180820114087,0.577,0.346,3.35638691534816e-21,"3","WIPI2"
1.60009616864673e-25,0.811063636922553,0.442,0.23,3.48180926297529e-21,"3","STK11"
1.60735338172893e-25,0.678878036698478,0.455,0.236,3.49760095864214e-21,"3","ANK2"
1.61545245500345e-25,0.902215648610141,0.368,0.175,3.51522454208752e-21,"3","CPNE2"
1.71848428013182e-25,0.743428212543688,0.44,0.224,3.73942179356684e-21,"3","MIR100HG"
1.79100431769319e-25,0.66626830597653,0.601,0.362,3.89722539530037e-21,"3","SAP30BP"
1.83317663595821e-25,0.93572634033726,0.395,0.2,3.98899235984506e-21,"3","PIGH"
1.85307818945921e-25,1.12117582737824,0.308,0.137,4.03229814026325e-21,"3","TMEM223"
1.87249476020809e-25,0.727615216577854,0.521,0.297,4.07454859821281e-21,"3","ITFG1"
1.92571347688618e-25,0.884025511600994,0.392,0.195,4.19035252570432e-21,"3","GIHCG"
2.11591076454655e-25,0.823056089435931,0.493,0.28,4.60422182365329e-21,"3","GRSF1"
2.19362107758359e-25,1.11188794701279,0.318,0.145,4.7733194648219e-21,"3","CYREN"
2.28845763789567e-25,0.424264610413065,0.9,0.76,4.97968382006098e-21,"3","CD59"
2.29251784718074e-25,1.23873535698198,0.253,0.101,4.98851883546529e-21,"3","PRMT3"
2.29827508172179e-25,0.889801855957264,0.4,0.2,5.00104657782662e-21,"3","ATF7"
2.30115146467281e-25,0.658599197082765,0.545,0.313,5.00730558712804e-21,"3","RPA3"
2.34232435470241e-25,1.03094109825015,0.344,0.163,5.09689779583245e-21,"3","C11orf68"
2.35413842655826e-25,0.864335931403288,0.4,0.201,5.12260521619077e-21,"3","KRIT1"
2.36475078060145e-25,1.10546882611852,0.289,0.124,5.14569769858876e-21,"3","GOT2"
2.57029376732771e-25,1.06664293111485,0.321,0.147,5.59295923770509e-21,"3","GNPTAB"
2.57383709323561e-25,0.56497236554353,0.658,0.406,5.6006695148807e-21,"3","SLC25A4"
2.69843825312813e-25,0.850474759116821,0.438,0.232,5.87180163880681e-21,"3","MRPS10"
2.7650366147491e-25,0.72258117705005,0.54,0.312,6.01671967369404e-21,"3","STX10"
2.85365527821766e-25,0.844991743133682,0.426,0.222,6.20955388540163e-21,"3","TRAPPC6A"
3.14464262356314e-25,0.764404506408011,0.421,0.214,6.84274234887338e-21,"3","ACAP3"
3.44904157308593e-25,0.751854357733634,0.502,0.279,7.50511446303499e-21,"3","COMMD9"
3.5992531161932e-25,1.10676081946095,0.285,0.121,7.8319747808364e-21,"3","GART"
3.6398152717545e-25,0.625651907196245,0.622,0.378,7.9202380313378e-21,"3","CCDC90B"
3.94676574430822e-25,0.916447513122006,0.354,0.168,8.58816225961468e-21,"3","NOTCH2"
4.56854312936769e-25,1.26552679810149,0.251,0.101,9.9411498495041e-21,"3","DTX3L"
4.69662998498178e-25,0.738798815509304,0.428,0.221,1.02198668473204e-20,"3","SEPTIN11"
5.07197805671732e-25,0.984142888331453,0.328,0.151,1.10366242514169e-20,"3","CMTR2"
5.20189871081566e-25,1.00606981671215,0.311,0.138,1.13193315947349e-20,"3","RBFOX2"
5.40204092081666e-25,0.558933019520395,0.595,0.343,1.17548410436971e-20,"3","CAMK2D"
5.40594543578517e-25,0.707186820790099,0.541,0.312,1.17633372682685e-20,"3","RPL26L1"
5.67668664365002e-25,0.812324626112933,0.502,0.281,1.23524701365824e-20,"3","PLAU"
5.71802838845253e-25,1.24088489059178,0.265,0.11,1.24424297732727e-20,"3","MECR"
5.98949618373493e-25,1.00895718139873,0.34,0.16,1.30331436958072e-20,"3","CHMP6"
6.09257166127538e-25,0.604561976522453,0.593,0.352,1.32574359349352e-20,"3","RASSF4"
6.421253095692e-25,0.357278645291475,0.962,0.88,1.39726467362258e-20,"3","ATP5MC3"
6.60626303072578e-25,1.04530392634521,0.297,0.13,1.43752283548593e-20,"3","NOTCH1"
6.63927060354178e-25,1.05492891238692,0.301,0.133,1.44470528333069e-20,"3","CCDC126"
6.79548770749083e-25,1.20738912011464,0.268,0.113,1.47869812515001e-20,"3","EXD2"
7.20111128223455e-25,0.662660669741674,0.531,0.303,1.56696181501424e-20,"3","PDLIM5"
7.23022057594512e-25,1.15350869016067,0.29,0.128,1.57329599732566e-20,"3","CNOT11"
7.41859154980478e-25,0.425200528992014,0.914,0.777,1.61428552123752e-20,"3","ARL6IP5"
7.83938633451507e-25,0.514371475352838,0.802,0.602,1.70585046639048e-20,"3","STUB1"
8.5256181013188e-25,0.705748004600305,0.533,0.306,1.85517449884697e-20,"3","CYTH2"
8.8810188073746e-25,1.15104465020919,0.285,0.124,1.93250969248471e-20,"3","ARHGEF40"
8.91732276729588e-25,0.568259456845729,0.617,0.362,1.94040943416358e-20,"3","SRPK2"
9.05617809304268e-25,0.588207697535523,0.574,0.329,1.97062435304609e-20,"3","PARP1"
9.18746953234293e-25,0.539497133843408,0.809,0.617,1.99919337023782e-20,"3","CAMTA1"
1.00284925372799e-24,1.20216585172623,0.282,0.123,2.18219997611211e-20,"3","C15orf40"
1.04733235164306e-24,0.678977173962966,0.546,0.314,2.2789951971753e-20,"3","DNAJC19"
1.04918267355652e-24,0.665154513238907,0.548,0.317,2.283021497659e-20,"3","COPB2"
1.16216307696803e-24,0.66993853800262,0.474,0.255,2.52886685548243e-20,"3","ALDH3A2"
1.16920992823693e-24,0.800226162532372,0.471,0.259,2.54420080384356e-20,"3","ACTR6"
1.17583493001631e-24,0.796329587132231,0.443,0.234,2.5586168077155e-20,"3","AAMDC"
1.21718533973817e-24,0.925064107799119,0.405,0.211,2.64859529927025e-20,"3","YKT6"
1.30158035581984e-24,0.784088968145484,0.473,0.26,2.83223885426398e-20,"3","CEBPZOS"
1.30400081539383e-24,0.486376234088676,0.856,0.685,2.83750577429698e-20,"3","EIF1AX"
