"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","Significance"
9.66008918322642e-44,4.49761293028953,0.11,0.006,2.10203540627007e-39,"RASGRF1","Upregulated in Tumor"
1.06714221239811e-43,2.04565353263084,0.058,0.224,2.32210145417829e-39,"COL1A2","Upregulated in Tumor"
1.16470681905275e-43,1.66527387853015,0.329,0.149,2.53440203825879e-39,"AC016831.1","Upregulated in Tumor"
1.28236414060433e-43,2.38754920905596,0.227,0.073,2.79042436995502e-39,"AC006059.1","Upregulated in Tumor"
1.41835647125756e-43,4.50449931587477,0.109,0.005,3.08634368145645e-39,"CD22","Upregulated in Tumor"
1.9236053640138e-43,1.68364012946742,0.278,0.106,4.18576527209403e-39,"PDE8A","Upregulated in Tumor"
1.96171281731763e-43,1.78074671246428,0.286,0.116,4.26868709048316e-39,"MGST2","Upregulated in Tumor"
2.22899109893197e-43,2.30152434836557,0.203,0.056,4.85028463127598e-39,"PRKCZ","Upregulated in Tumor"
2.35891420659566e-43,5.82948621245133,0.1,0.002,5.13299731355215e-39,"HCAR3","Upregulated in Tumor"
2.56118160341328e-43,1.4132177591893,0.442,0.266,5.57313116902729e-39,"REEP3","Upregulated in Tumor"
2.74397393360388e-43,1.0889395449557,0.475,0.275,5.97088727952204e-39,"YME1L1","Upregulated in Tumor"
3.02847516697149e-43,1.60184827316749,0.351,0.172,6.58996196332996e-39,"ITPK1","Upregulated in Tumor"
3.63265639448865e-43,2.4524641939637,0.34,0.18,7.9046603144073e-39,"LANCL1","Upregulated in Tumor"
4.67636829787066e-43,3.46311205692485,0.127,0.014,1.01757774161666e-38,"INPP5D","Upregulated in Tumor"
4.74032307690569e-43,1.3140063978128,0.519,0.348,1.03149430153468e-38,"MID1IP1","Upregulated in Tumor"
5.22648907093865e-43,1.88611693254881,0.366,0.186,1.13728402183625e-38,"TGFBI","Upregulated in Tumor"
9.11507125037314e-43,1.33376187175809,0.575,0.424,1.9834395040812e-38,"RGS2","Upregulated in Tumor"
1.32391620587762e-42,1.09436958936006,0.501,0.305,2.88084166398969e-38,"DEDD2","Upregulated in Tumor"
2.13644964131092e-42,5.2204076243237,0.107,0.006,4.64891441949257e-38,"CCR7","Upregulated in Tumor"
2.15181080407074e-42,1.46608798591272,0.581,0.436,4.68234030965792e-38,"CHMP1B","Upregulated in Tumor"
2.17976952098769e-42,1.52364110905709,0.279,0.107,4.74317847766922e-38,"ZRANB1","Upregulated in Tumor"
2.59690276864967e-42,2.24784407002178,0.201,0.056,5.65086042458169e-38,"LPXN","Upregulated in Tumor"
2.97603483392568e-42,2.48075071310216,0.179,0.042,6.47585179862228e-38,"FAM20A","Upregulated in Tumor"
5.12123301231386e-42,2.74975901998059,0.116,0.009,1.1143803034795e-37,"PECAM1","Upregulated in Tumor"
5.71545979109266e-42,1.13141318071345,0.49,0.309,1.24368405054176e-37,"RRBP1","Upregulated in Tumor"
7.70565757851244e-42,4.04648656074281,0.108,0.006,1.67675108908431e-37,"ME1","Upregulated in Tumor"
1.44349329898185e-41,2.47916726296872,0.178,0.043,3.1410414185845e-37,"ARHGEF37","Upregulated in Tumor"
1.84534871552674e-41,3.96589245084536,0.109,0.007,4.01547880498618e-37,"PIK3R5","Upregulated in Tumor"
2.24389801327153e-41,3.79186305107031,0.116,0.01,4.88272207687885e-37,"RAC2","Upregulated in Tumor"
2.34992503804453e-41,2.25724276802403,0.214,0.067,5.1134368827849e-37,"COLGALT2","Upregulated in Tumor"
2.67176408925695e-41,1.27605102825579,0.386,0.201,5.81375865822312e-37,"UBE2D1","Upregulated in Tumor"
3.96505909960308e-41,1.6013259360724,0.297,0.126,8.62796860073629e-37,"MAP3K11","Upregulated in Tumor"
5.53929593834046e-41,4.23974261359837,0.105,0.006,1.20535079618288e-36,"ST14","Upregulated in Tumor"
5.62948686156971e-41,1.44563942981892,0.566,0.49,1.22497634107757e-36,"COTL1","Upregulated in Tumor"
6.35150889056646e-41,3.51360790829775,0.123,0.014,1.38208833458726e-36,"DYNC1I1","Upregulated in Tumor"
6.42826334673644e-41,1.73831919031632,0.341,0.174,1.39879010424985e-36,"CYP27A1","Upregulated in Tumor"
7.18094768976026e-41,1.09968190104725,0.418,0.225,1.56257421729183e-36,"SCAMP2","Upregulated in Tumor"
1.46906338137989e-40,1.51615072808002,0.308,0.136,3.19668191788264e-36,"BCL2","Upregulated in Tumor"
1.73685595645111e-40,1.20941141986262,0.553,0.397,3.77939856123763e-36,"UBALD2","Upregulated in Tumor"
1.92930211104121e-40,1.95587064254447,0.488,0.368,4.19816139362566e-36,"HLA-DQA1","Upregulated in Tumor"
1.93780864299377e-40,3.95540007702771,0.107,0.007,4.21667160715443e-36,"VNN2","Upregulated in Tumor"
2.20693686411597e-40,1.77664231413154,0.223,0.072,4.80229461631635e-36,"MOB3B","Upregulated in Tumor"
2.49976307611751e-40,1.77877900741442,0.316,0.147,5.4394844536317e-36,"TET2","Upregulated in Tumor"
2.63923254911654e-40,1.04234315328581,0.565,0.401,5.7429700268776e-36,"FKBP4","Upregulated in Tumor"
2.97291060828507e-40,3.96589245084536,0.112,0.01,6.46905348362831e-36,"IL4I1","Upregulated in Tumor"
3.05085446735776e-40,4.51622860845688,0.1,0.005,6.63865932097048e-36,"FGR","Upregulated in Tumor"
3.08639737085111e-40,2.09820466049599,0.269,0.11,6.71600067897203e-36,"ATP2B1-AS1","Upregulated in Tumor"
3.34250056566984e-40,1.85004742767996,0.541,0.478,7.27328123089758e-36,"HLA-DRB5","Upregulated in Tumor"
4.02294857577307e-40,3.27522050895309,0.129,0.018,8.7539361008822e-36,"ADA","Upregulated in Tumor"
4.27473656170937e-40,1.58224292716422,0.324,0.154,9.30182675827959e-36,"ZNF267","Upregulated in Tumor"
4.85029721225198e-40,2.69025800823193,0.149,0.028,1.05542467338603e-35,"LDLRAP1","Upregulated in Tumor"
5.36199623715687e-40,1.16210366725804,0.505,0.334,1.16677038120533e-35,"TMEM70","Upregulated in Tumor"
7.04860291317384e-40,3.35948942585069,0.121,0.014,1.53377599390663e-35,"KIAA1324L","Upregulated in Tumor"
7.73133199442614e-40,1.6353391093437,0.313,0.145,1.68233784198713e-35,"TMTC4","Upregulated in Tumor"
8.85855610478067e-40,1.11555874655195,0.503,0.33,1.92762180840027e-35,"PLK3","Upregulated in Tumor"
1.07131760661277e-39,3.45660462577046,0.109,0.009,2.33118711198938e-35,"STAT6","Upregulated in Tumor"
1.29965372824027e-39,1.28609605703563,0.436,0.262,2.82804651265082e-35,"SFT2D2","Upregulated in Tumor"
1.33344292489042e-39,1.82143229806294,0.213,0.067,2.90157180456156e-35,"TSPAN14","Upregulated in Tumor"
2.11082869012259e-39,3.50534029231414,0.11,0.009,4.59316322970676e-35,"REPS2","Upregulated in Tumor"
2.26149033106497e-39,1.5390596159554,0.3,0.133,4.92100296039737e-35,"SMAP2","Upregulated in Tumor"
2.44642123135714e-39,1.61442008034398,0.262,0.103,5.32341259943313e-35,"SIPA1","Upregulated in Tumor"
2.57503303965435e-39,2.00771262653998,0.246,0.094,5.60327189428786e-35,"ARHGAP23","Upregulated in Tumor"
3.21716088077033e-39,4.1470322397836,0.102,0.006,7.00054207655623e-35,"ARHGAP9","Upregulated in Tumor"
3.80677489059524e-39,2.98370372696182,0.174,0.045,8.28354216193525e-35,"IL1A","Upregulated in Tumor"
4.88611780320374e-39,1.25237701285221,0.38,0.202,1.06321923397713e-34,"PLXND1","Upregulated in Tumor"
4.88958515760711e-39,2.13715928873772,0.656,0.637,1.06397373029531e-34,"HLA-DRB1","Upregulated in Tumor"
5.0986732851182e-39,2.30541673746623,0.189,0.054,1.10947130684172e-34,"CDC42EP2","Upregulated in Tumor"
5.28007359699797e-39,2.00891446619465,0.301,0.147,1.14894401470676e-34,"NACAD","Upregulated in Tumor"
5.73722205289457e-39,1.39385761839924,0.753,0.731,1.24841951870986e-34,"ATP1B3","Upregulated in Tumor"
5.77113587312187e-39,1.74953708396894,0.254,0.098,1.25579916599132e-34,"CPPED1","Upregulated in Tumor"
7.32816101408123e-39,1.95969491735869,0.211,0.067,1.59460783666408e-34,"BEST1","Upregulated in Tumor"
8.66027560965539e-39,1.77437790947678,0.323,0.156,1.88447597266101e-34,"AC044849.1","Upregulated in Tumor"
8.86232469399595e-39,2.75051258230689,0.135,0.022,1.92844185341352e-34,"ALKAL2","Upregulated in Tumor"
1.15256091165733e-38,3.95960618799793,0.101,0.006,2.50797254376635e-34,"KCNQ1","Upregulated in Tumor"
1.22695850823247e-38,3.99472513305307,0.102,0.007,2.66986171391385e-34,"CES4A","Upregulated in Tumor"
1.47448468657814e-38,1.22436960321178,0.561,0.447,3.20847867799404e-34,"PPA1","Upregulated in Tumor"
1.89495141018977e-38,3.33957092036314,0.117,0.014,4.12341426857294e-34,"CYTL1","Upregulated in Tumor"
2.50149275495605e-38,3.745149766728,0.107,0.009,5.44324823478436e-34,"ITGA4","Upregulated in Tumor"
3.06807809366508e-38,2.05006430316816,0.188,0.053,6.67613793181522e-34,"MITF","Upregulated in Tumor"
4.24107964776812e-38,2.17373656361265,0.188,0.054,9.22858931354343e-34,"SLC6A1","Upregulated in Tumor"
4.42655757871727e-38,1.37252846388893,0.244,0.09,9.63218929128879e-34,"TMEFF2","Upregulated in Tumor"
4.8388971474155e-38,1.23959659922236,0.345,0.17,1.05294401927761e-33,"JOSD1","Upregulated in Tumor"
5.52368081290992e-38,2.08024187545846,0.182,0.05,1.2019529448892e-33,"PLXNC1","Upregulated in Tumor"
6.1144629220818e-38,1.67528495985343,0.252,0.098,1.330507131845e-33,"MANBA","Upregulated in Tumor"
9.46890524310238e-38,1.20862276022406,0.552,0.435,2.06043378089908e-33,"MAP7D1","Upregulated in Tumor"
1.00773119323749e-37,2.20862276022406,0.167,0.041,2.19282307648478e-33,"SMCO4","Upregulated in Tumor"
1.14252036273916e-37,2.0177196688027,0.233,0.087,2.4861243093204e-33,"KCNJ10","Upregulated in Tumor"
1.19649281432095e-37,1.06176763567042,0.485,0.313,2.60356836396239e-33,"SKIL","Upregulated in Tumor"
2.04903193854648e-37,1.71197228773309,0.233,0.085,4.45869349827715e-33,"GAB2","Upregulated in Tumor"
2.71273036258041e-37,3.32007474473735,0.112,0.012,5.90290126897497e-33,"KLF11","Upregulated in Tumor"
3.26626911910245e-37,1.35893121534232,0.331,0.162,7.10740160316692e-33,"PER1","Upregulated in Tumor"
4.07908725037845e-37,4.40683181356696,0.106,0.01,8.87609385682352e-33,"INHBA","Upregulated in Tumor"
4.26814460001094e-37,1.80150563294447,0.238,0.09,9.28748264962381e-33,"WHRN","Upregulated in Tumor"
4.78608760418702e-37,2.56556618609355,0.24,0.095,1.04145266267109e-32,"CH25H","Upregulated in Tumor"
5.43374046624688e-37,1.50813255318409,0.251,0.097,1.18238192545532e-32,"EHD4","Upregulated in Tumor"
5.74460659413338e-37,1.26697934041705,0.373,0.202,1.25002639488342e-32,"TRIM8","Upregulated in Tumor"
5.93333437886489e-37,1.98241361668564,0.277,0.126,1.291093560841e-32,"KCND3","Upregulated in Tumor"
6.09540252657728e-37,1.7389216563548,0.273,0.119,1.32635958978322e-32,"TMEM184B","Upregulated in Tumor"
6.36329063479166e-37,2.21787166817016,0.188,0.056,1.38465204213066e-32,"LGI4","Upregulated in Tumor"
7.25462813229681e-37,2.06740758280087,0.265,0.117,1.57860708158778e-32,"ANKRD65","Upregulated in Tumor"
7.98783919468731e-37,1.26324786728701,0.358,0.187,1.73815380876396e-32,"GAS6","Upregulated in Tumor"
9.8524185879662e-37,2.01065272982167,0.186,0.054,2.14388628474144e-32,"TTC7A","Upregulated in Tumor"
1.15153317479733e-36,1.43488568262718,0.342,0.172,2.505736188359e-32,"HIST1H1C","Upregulated in Tumor"
1.19686518590642e-36,1.74310297569028,0.214,0.073,2.60437864453238e-32,"SYNGR1","Upregulated in Tumor"
1.22446502791342e-36,1.53290426994684,0.251,0.098,2.6644359007396e-32,"ADGRE5","Upregulated in Tumor"
1.43147385319249e-36,5.44169536599055,0.114,0.015,3.11488710454687e-32,"IBSP","Upregulated in Tumor"
1.44744554913875e-36,3.14780580282673,0.111,0.013,3.14964151492593e-32,"ADRB2","Upregulated in Tumor"
1.54371786495045e-36,1.26352734199958,0.323,0.155,3.35913007413218e-32,"RNPEPL1","Upregulated in Tumor"
1.81930199312312e-36,1.31794389527382,0.331,0.164,3.9588011370359e-32,"NFKBIE","Upregulated in Tumor"
2.09360190050786e-36,1.69440927375997,0.867,0.905,4.55567773550509e-32,"SAT1","Upregulated in Tumor"
2.36961741780297e-36,2.2926375620305,0.159,0.039,5.15628750113926e-32,"PGBD5","Upregulated in Tumor"
2.65846865457293e-36,1.66746099825411,0.234,0.087,5.7848277923507e-32,"MKNK1","Upregulated in Tumor"
2.89540781088749e-36,1.71318440508144,0.233,0.087,6.30040739649118e-32,"KLHL2","Upregulated in Tumor"
3.66722347384539e-36,2.6367085399552,0.147,0.032,7.97987827908756e-32,"NANOS1","Upregulated in Tumor"
3.7884347581203e-36,2.28104958775528,0.155,0.036,8.24363403366978e-32,"SEPTIN6","Upregulated in Tumor"
3.82931402084611e-36,2.32327782314458,0.176,0.05,8.33258730936113e-32,"RNF144A","Upregulated in Tumor"
4.95107846924085e-36,1.54576008444375,0.251,0.1,1.07735467490681e-31,"PPP2R5A","Upregulated in Tumor"
5.16707806012715e-36,1.63028941906092,0.221,0.078,1.12435618588367e-31,"RAB33A","Upregulated in Tumor"
7.26082207664807e-36,1.47873182339327,0.308,0.145,1.57995488387862e-31,"ARL5B","Upregulated in Tumor"
1.07857001523221e-35,1.97572940664411,0.329,0.174,2.34696835314528e-31,"GPNMB","Upregulated in Tumor"
1.08493081964976e-35,1.94156312148362,0.214,0.077,2.36080946355788e-31,"DOCK1","Upregulated in Tumor"
1.26984100841644e-35,1.91678054485657,0.229,0.086,2.76317403431417e-31,"DUSP4","Upregulated in Tumor"
1.6095484297563e-35,2.23130688753109,0.185,0.055,3.50237738314972e-31,"PHLDA2","Upregulated in Tumor"
1.92419233805065e-35,1.40264167961551,0.284,0.127,4.18704252759821e-31,"MYO5A","Upregulated in Tumor"
2.42976483484718e-35,3.15067541101478,0.114,0.016,5.28716828062747e-31,"IGSF6","Upregulated in Tumor"
2.54087224619576e-35,1.37033631678443,0.402,0.245,5.52893800772198e-31,"MAN2A1","Upregulated in Tumor"
3.27073502333863e-35,1.94846781712427,0.266,0.118,7.11711941078486e-31,"DUSP16","Upregulated in Tumor"
3.59269568725923e-35,3.62798842249525,0.107,0.012,7.81770581547608e-31,"TNF","Upregulated in Tumor"
6.79323770498547e-35,1.14854415021612,0.41,0.238,1.47820852460484e-30,"SLC20A1","Upregulated in Tumor"
9.86153268105075e-35,3.25861854161596,0.104,0.011,2.14586951139664e-30,"STAC3","Upregulated in Tumor"
9.87137003441721e-35,1.40485578936968,0.314,0.154,2.14801011948919e-30,"BCL2L1","Upregulated in Tumor"
1.20859326449085e-34,3.52786330894028,0.1,0.01,2.62989894353209e-30,"NCF2","Upregulated in Tumor"
1.39342321665256e-34,2.92745772792971,0.123,0.021,3.03208891943597e-30,"MERTK","Upregulated in Tumor"
2.00470917587863e-34,2.41128205852911,0.163,0.045,4.3622471667119e-30,"PRR18","Upregulated in Tumor"
2.10777585472042e-34,2.81219306673941,0.112,0.016,4.58652025987163e-30,"LILRB3","Upregulated in Tumor"
3.17621531435687e-34,1.56292778386709,0.311,0.158,6.91144452404055e-30,"CDK19","Upregulated in Tumor"
3.58192459684471e-34,1.74507717647209,0.289,0.143,7.79426792273409e-30,"TYRO3","Upregulated in Tumor"
3.79331334206233e-34,1.05909631881788,0.484,0.324,8.25424983232764e-30,"CCNH","Upregulated in Tumor"
4.30114559634025e-34,2.50122418384191,0.13,0.025,9.35929281763638e-30,"SH3BP1","Upregulated in Tumor"
5.20666607550589e-34,1.10142472508672,0.38,0.213,1.13297053803008e-29,"ARHGEF2","Upregulated in Tumor"
6.18989089031086e-34,2.03050970819304,0.178,0.054,1.34692025773164e-29,"ADCY5","Upregulated in Tumor"
6.49034613007938e-34,1.28870730567513,0.293,0.136,1.41229931790527e-29,"TUBGCP2","Upregulated in Tumor"
6.77186277454638e-34,1.81272007863235,0.205,0.072,1.47355733974129e-29,"AC016831.7","Upregulated in Tumor"
8.00939895466555e-34,2.85172143092605,0.114,0.017,1.74284521253522e-29,"PLBD1","Upregulated in Tumor"
8.80120917854853e-34,1.99481537199233,0.198,0.068,1.91514311725216e-29,"DLG2","Upregulated in Tumor"
1.02262403523974e-33,1.61225549623066,0.268,0.122,2.22522990068168e-29,"RFFL","Upregulated in Tumor"
1.02545502592009e-33,2.88930199243718,0.117,0.019,2.23139013640211e-29,"OTUD7A","Upregulated in Tumor"
1.39604261524977e-33,1.2405297557375,0.588,0.512,3.0377887307835e-29,"LIMS1","Upregulated in Tumor"
1.44379567002797e-33,1.07746467643685,0.484,0.327,3.14169937798087e-29,"CEP170","Upregulated in Tumor"
2.40093080220597e-33,2.12837912062381,0.171,0.05,5.22442542560019e-29,"CEBPA","Upregulated in Tumor"
2.54015408581047e-33,1.37987711855088,0.276,0.124,5.52737529072359e-29,"ETV5","Upregulated in Tumor"
2.61372068832709e-33,2.44849323393684,0.146,0.035,5.68745621779975e-29,"LIPE","Upregulated in Tumor"
2.62348599397496e-33,1.68333859429214,0.272,0.126,5.70870552288952e-29,"BACE2","Upregulated in Tumor"
3.52206535292673e-33,1.0703903102495,0.456,0.301,7.66401420796857e-29,"FBXO7","Upregulated in Tumor"
4.40999411076056e-33,1.08075640787736,0.397,0.233,9.59614718501497e-29,"VPS26A","Upregulated in Tumor"
4.83692748325113e-33,1.71774862507797,0.202,0.071,1.05251542035545e-28,"PI4K2A","Upregulated in Tumor"
5.69692782891399e-33,1.34183812687817,0.342,0.187,1.23965149557168e-28,"KLF13","Upregulated in Tumor"
7.1958719873555e-33,1.22201207035377,0.309,0.15,1.56582174444856e-28,"DUSP10","Upregulated in Tumor"
7.44554337330555e-33,1.57790399143988,0.291,0.146,1.62015023803129e-28,"PTPRK","Upregulated in Tumor"
7.58689937514278e-33,1.500266059921,0.351,0.203,1.65090930403107e-28,"PHLDB1","Upregulated in Tumor"
9.51975695326392e-33,1.55336180717709,0.271,0.123,2.07149911303023e-28,"ERN1","Upregulated in Tumor"
1.03269555761894e-32,2.47023649135823,0.136,0.03,2.24714553337882e-28,"CLIC2","Upregulated in Tumor"
1.40537656655859e-32,2.00784063284333,0.172,0.052,3.0580994088315e-28,"PDE4A","Upregulated in Tumor"
1.43499426898026e-32,2.77903394235611,0.104,0.014,3.12254752930104e-28,"MFNG","Upregulated in Tumor"
2.05869887916019e-32,1.38270651210193,0.264,0.117,4.47972876105257e-28,"DNAJB12","Upregulated in Tumor"
2.13581173235974e-32,1.42488536032893,0.286,0.136,4.6475263296148e-28,"RAPGEF1","Upregulated in Tumor"
2.47319134813602e-32,2.32959228364793,0.146,0.037,5.38166437354398e-28,"MAST3","Upregulated in Tumor"
3.15268279435116e-32,1.36217951620849,0.275,0.126,6.86023776050813e-28,"SLK","Upregulated in Tumor"
3.25535320597624e-32,3.53735068721677,0.101,0.013,7.08364857620429e-28,"HOXD1","Upregulated in Tumor"
3.5259744685235e-32,2.27879596317691,0.507,0.507,7.67252044350713e-28,"SLC44A1","Upregulated in Tumor"
3.68943400658362e-32,3.4867246141468,0.1,0.012,8.02820839832596e-28,"AL355881.1","Upregulated in Tumor"
6.5325631614111e-32,1.3876952382115,0.531,0.416,1.42148574392305e-27,"AC020916.1","Upregulated in Tumor"
8.58853353598277e-32,2.84242264862759,0.525,0.511,1.86886489742985e-27,"CNP","Upregulated in Tumor"
8.71402708424448e-32,1.59231008581916,0.314,0.173,1.8961722935316e-27,"B3GAT1","Upregulated in Tumor"
9.49195867696155e-32,2.82798418728609,0.106,0.016,2.06545020810683e-27,"APOOL","Upregulated in Tumor"
1.30028116041801e-31,2.15814047496912,0.144,0.036,2.82941180506959e-27,"DSCAML1","Upregulated in Tumor"
1.30527905204461e-31,1.02621192011917,0.712,0.688,2.84028721724908e-27,"AMD1","Upregulated in Tumor"
2.26928728691764e-31,1.75835798823602,0.196,0.07,4.93796913633278e-27,"GLCE","Upregulated in Tumor"
2.43276712419026e-31,1.7219810978962,0.243,0.106,5.29370126223801e-27,"UHRF2","Upregulated in Tumor"
2.48638559557185e-31,2.90830495929241,0.104,0.015,5.41037505596434e-27,"DOK3","Upregulated in Tumor"
5.65780574668433e-31,1.25230849946109,0.295,0.146,1.23113853047851e-26,"RANGAP1","Upregulated in Tumor"
6.17127437025349e-31,2.12362066407054,0.698,0.706,1.34286930296716e-26,"HLA-DRA","Upregulated in Tumor"
6.36463644678288e-31,3.03371926466893,0.101,0.014,1.38494489081996e-26,"TESK2","Upregulated in Tumor"
7.39714903657934e-31,2.12769489246734,0.168,0.053,1.60961963035966e-26,"FAM13C","Upregulated in Tumor"
7.92056801689088e-31,1.48113660862654,0.404,0.279,1.72351560047546e-26,"GYPC","Upregulated in Tumor"
1.08078019753637e-30,1.24734147637765,0.205,0.075,2.35177770983915e-26,"CCND1","Upregulated in Tumor"
1.27811114424741e-30,1.30283381438164,0.295,0.147,2.78116984988235e-26,"RNF19B","Upregulated in Tumor"
1.79261077626329e-30,1.7057673821538,0.237,0.103,3.90072104914892e-26,"RPS6KA2","Upregulated in Tumor"
1.94665031475985e-30,1.57937536488924,0.293,0.151,4.23591108491743e-26,"KCNMA1","Upregulated in Tumor"
3.43707761882541e-30,2.6570434179775,0.108,0.018,7.47908089856409e-26,"OSCAR","Upregulated in Tumor"
3.79646756987278e-30,1.31016258292856,0.286,0.142,8.26111343204317e-26,"USP12","Upregulated in Tumor"
3.94438272915247e-30,2.73684313209531,0.136,0.034,8.58297681863578e-26,"CDK1","Upregulated in Tumor"
4.33634473023674e-30,2.23240742541411,0.138,0.035,9.43588613299514e-26,"DTNB","Upregulated in Tumor"
4.84350965400657e-30,1.55119397049438,0.221,0.091,1.05394770071183e-25,"PPARD","Upregulated in Tumor"
5.1343258669536e-30,1.68686855700475,0.279,0.143,1.1172293086491e-25,"CPOX","Upregulated in Tumor"
5.15533542218265e-30,2.00415649671157,0.164,0.051,1.12180098786695e-25,"PER3","Upregulated in Tumor"
5.91254595258379e-30,1.38285868709715,0.296,0.155,1.28656999928223e-25,"MEF2C","Upregulated in Tumor"
6.32651988727758e-30,2.11475583675984,0.153,0.045,1.3766507274716e-25,"RAPGEF3","Upregulated in Tumor"
6.8119664028399e-30,2.06993733291799,0.253,0.119,1.48228388925796e-25,"IFIT3","Upregulated in Tumor"
1.15715149234192e-29,1.49501782094628,0.235,0.102,2.51796164733602e-25,"GM2A","Upregulated in Tumor"
1.21012131402502e-29,1.4496051585861,0.357,0.219,2.63322397931844e-25,"DLG1","Upregulated in Tumor"
1.3456638024116e-29,1.65692454556438,0.205,0.08,2.92816443404764e-25,"KIF13B","Upregulated in Tumor"
1.6002342978089e-29,1.23087556707119,0.434,0.293,3.48210983203217e-25,"SREBF1","Upregulated in Tumor"
2.45940280716032e-29,2.26569773483458,0.127,0.03,5.35166050838086e-25,"PLCB2","Upregulated in Tumor"
3.30708198277072e-29,1.13247523220156,0.327,0.177,7.19621039450908e-25,"ELMO1","Upregulated in Tumor"
3.8962329783758e-29,1.22335644427661,0.701,0.754,8.47820296094573e-25,"CEBPB","Upregulated in Tumor"
4.51900119681823e-29,1.7584762370817,0.255,0.124,9.83334660427647e-25,"B3GNT5","Upregulated in Tumor"
4.71554809347931e-29,1.38042195890737,0.253,0.117,1.0261032651411e-24,"HECA","Upregulated in Tumor"
4.9034440208479e-29,1.35037019045036,0.254,0.117,1.0669894189365e-24,"LACTB","Upregulated in Tumor"
5.08232638115741e-29,1.47627782671168,0.211,0.084,1.10591422053985e-24,"P2RX7","Upregulated in Tumor"
5.99929895098496e-29,1.11578502052692,0.396,0.25,1.30544745173433e-24,"SLC11A2","Upregulated in Tumor"
7.71572236533588e-29,1.57134755265045,0.283,0.147,1.67894118669709e-24,"RAPGEF2","Upregulated in Tumor"
7.72441913777631e-29,1.46460304583777,0.237,0.106,1.68083360438013e-24,"PLEKHA1","Upregulated in Tumor"
1.43408620550677e-28,1.23955283411017,0.296,0.153,3.12057158318272e-24,"IRF7","Upregulated in Tumor"
1.97029894729831e-28,1.0863796743354,0.384,0.233,4.28737050932112e-24,"EHD1","Upregulated in Tumor"
2.76523527353671e-28,2.09861040001115,0.134,0.035,6.01715195521588e-24,"PIR","Upregulated in Tumor"
2.77810861682665e-28,1.401688510291,0.229,0.099,6.04516435021479e-24,"MAFK","Upregulated in Tumor"
3.09010527192141e-28,2.48404551395092,0.112,0.023,6.72406907170098e-24,"STARD4","Upregulated in Tumor"
3.12861807410239e-28,1.24615048082715,0.352,0.211,6.8078729292468e-24,"DGKZ","Upregulated in Tumor"
3.52786952444563e-28,1.80812447504734,0.175,0.062,7.67664408519369e-24,"CENPU","Upregulated in Tumor"
4.09823283162918e-28,1.67418324537386,0.169,0.057,8.9177546416251e-24,"RCAN2","Upregulated in Tumor"
4.14759534972348e-28,1.52898870967043,0.318,0.184,9.0251674809983e-24,"PLA2G4C","Upregulated in Tumor"
4.61236285947946e-28,1.23986695246962,0.3,0.159,1.00365015822273e-23,"GRK2","Upregulated in Tumor"
4.7068521873852e-28,1.41909378621796,0.257,0.124,1.02421103597502e-23,"ANXA11","Upregulated in Tumor"
5.19788189719825e-28,1.5337696186997,0.569,0.556,1.13105910083034e-23,"PLAAT3","Upregulated in Tumor"
6.98253686004749e-28,2.28255005075158,0.124,0.03,1.51940002074633e-23,"DOCK9","Upregulated in Tumor"
8.46226765725637e-28,2.17994000551998,0.121,0.029,1.84138944221899e-23,"PPFIBP2","Upregulated in Tumor"
9.39176084197494e-28,2.14958342531293,0.127,0.032,2.04364715921375e-23,"SH3PXD2A","Upregulated in Tumor"
1.00547722601462e-27,1.7751059719127,0.186,0.07,2.18791844380781e-23,"LPAR6","Upregulated in Tumor"
1.03271675285126e-27,1.59673057272508,0.214,0.092,2.24719165420433e-23,"STXBP6","Upregulated in Tumor"
1.77913151080351e-27,1.08922975837007,0.499,0.366,3.87139016750843e-23,"CKS2","Upregulated in Tumor"
4.14683246884265e-27,1.59778501342232,0.184,0.069,9.02350745220162e-23,"NFATC1","Upregulated in Tumor"
4.96288671247234e-27,1.17140881060221,0.314,0.173,1.07992414863398e-22,"HERC4","Upregulated in Tumor"
6.41880763687124e-27,1.3669853698727,0.234,0.107,1.39673254178318e-22,"ARAP1","Upregulated in Tumor"
7.36386472493294e-27,1.12809363629699,0.306,0.164,1.60237696414541e-22,"NR1D2","Upregulated in Tumor"
1.26438362117679e-26,1.15292067353025,0.386,0.249,2.7512987596807e-22,"RIPK2","Upregulated in Tumor"
1.28976985812196e-26,1.08251636992265,0.363,0.221,2.8065392112734e-22,"PRDM2","Upregulated in Tumor"
1.54932218177094e-26,1.64862788589562,0.328,0.209,3.37132506753356e-22,"ZCCHC24","Upregulated in Tumor"
1.62281347060616e-26,1.16406157525939,0.283,0.148,3.53124211203901e-22,"AC016831.5","Upregulated in Tumor"
2.36742296754495e-26,1.43898705171397,0.182,0.069,5.15151237737781e-22,"RTN1","Upregulated in Tumor"
2.43523578868769e-26,1.49801462736602,0.377,0.264,5.29907307618442e-22,"IGSF8","Upregulated in Tumor"
2.75914396297378e-26,1.2827107221252,0.296,0.163,6.00389726343094e-22,"ATP11A","Upregulated in Tumor"
2.90672286446116e-26,1.56052721356187,0.25,0.123,6.32502895306749e-22,"KLHL18","Upregulated in Tumor"
2.92477759491154e-26,2.09338218596727,0.135,0.039,6.36431604652751e-22,"PLEKHG3","Upregulated in Tumor"
