"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050867","positive regulation of cell activation","84/1155","391/18986",0.214833759590793,3.53145780051151,12.8726933071562,8.14795586790341e-25,4.46507981561107e-21,3.03275494199015e-21,"HLA-E/B2M/CD55/PLEK/FCGR3A/TYROBP/TREM2/GPR183/AIF1/CCL3/SPI1/CAPN3/HAVCR2/HSPH1/MAP3K8/PYCARD/IL18/TNFSF9/CORO1A/IL1B/PTPRC/HSPD1/CD86/CTSC/LILRB4/CLEC7A/LGALS9/CD4/NR4A3/SH3KBP1/HAMP/VSIR/HLA-DQB1/LYN/RPS6KA1/TNFSF13/NCKAP1L/ABL2/NLRP3/HLA-DMB/CD83/CD40/IL4R/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/IL10/VAV1/LILRB1/SYK/DOCK8/TLR4/FCHO1/HLA-DMA/LILRB2/PRKCZ/INPP5D/CCR7/BCL2/HLA-DQA1/IL4I1/HLA-DRB5/ADA/STAT6/IL1A/HLA-DRB1/GAS6/TNF/CEBPA/DUSP10/HLA-DRA/MEF2C/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/PTPRJ/NFKBID/CSK/ZBTB7B/ITPKB",84
"GO:0002696","positive regulation of leukocyte activation","80/1155","371/18986",0.215633423180593,3.54460274675908,12.5974855543764,8.6520944628873e-24,1.25255505302268e-20,8.50755794753784e-21,"HLA-E/B2M/CD55/FCGR3A/TYROBP/TREM2/GPR183/AIF1/CCL3/SPI1/HAVCR2/HSPH1/MAP3K8/PYCARD/IL18/TNFSF9/CORO1A/IL1B/PTPRC/HSPD1/CD86/CTSC/LILRB4/CLEC7A/LGALS9/CD4/NR4A3/SH3KBP1/HAMP/VSIR/HLA-DQB1/LYN/TNFSF13/NCKAP1L/ABL2/NLRP3/HLA-DMB/CD83/CD40/IL4R/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/IL10/VAV1/LILRB1/SYK/DOCK8/TLR4/FCHO1/HLA-DMA/LILRB2/PRKCZ/INPP5D/CCR7/BCL2/HLA-DQA1/IL4I1/HLA-DRB5/ADA/STAT6/IL1A/HLA-DRB1/GAS6/TNF/CEBPA/DUSP10/HLA-DRA/MEF2C/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/NFKBID/CSK/ZBTB7B/ITPKB",80
"GO:0002366","leukocyte activation involved in immune response","73/1155","315/18986",0.231746031746032,3.80946334089191,12.7968564982649,8.83023116955341e-24,1.25255505302268e-20,8.50755794753784e-21,"VAMP8/ITGB2/FCGR3A/TYROBP/TREM2/FCER1G/GPR183/CCL3/DOCK10/SLC11A1/SPI1/HAVCR2/PYCARD/IL18/CORO1A/STX4/PTPRC/LCP1/HSPD1/CD86/PTGER4/LGALS9/NR4A3/CD69/CD300A/HLA-F/FOXP1/CD84/LYN/TNFSF13/NCKAP1L/STXBP2/SMAD7/ADGRE2/FGL2/NLRP3/LAT2/GRN/HLA-DMB/IRF8/APBB1IP/CD40/IL4R/ITGAM/IL6R/PTPN6/CD74/TMEM98/DOCK2/FCGR2B/IL10/PSEN1/LILRB1/SYK/TLR4/PRKCZ/RAC2/FGR/ADA/STAT6/HLA-DRB1/GAB2/TNF/MFNG/HLA-DRA/RIPK2/TFRC/FES/SEMA4A/NFKBID/ST3GAL1/ZBTB7B/PTGDS",73
"GO:0007159","leukocyte cell-cell adhesion","87/1155","430/18986",0.202325581395349,3.32584717607973,12.4159988576002,9.14273761330424e-24,1.25255505302268e-20,8.50755794753784e-21,"HLA-E/B2M/CD55/KLF4/VSIG4/ITGB2/LAPTM5/OLR1/AIF1/HAVCR2/HSPH1/S100A9/MAP3K8/PYCARD/IL18/TNFSF9/CORO1A/S100A8/IL1B/PTPRC/HSPD1/CD86/LILRB4/LGALS9/CD4/NR4A3/CD69/VSIR/CD300A/FERMT3/HLA-DQB1/LYN/SEMA4D/NCKAP1L/ABL2/SMAD7/ALOX5/FGL2/NLRP3/HLA-DMB/CD83/IL4R/WNK1/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/CERCAM/ST3GAL4/IL10/VAV1/LILRB1/SYK/DOCK8/FCHO1/HLA-DMA/LILRB2/PRKCZ/CCR7/PECAM1/RAC2/HLA-DQA1/IL4I1/HLA-DRB5/ADA/IL1A/HLA-DRB1/ITGA4/GPNMB/TNF/DUSP10/HLA-DRA/DLG1/CEBPB/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/ARG2/NFKBID/CSK/SOCS6/STK10/ZBTB7B/ITPKB",87
"GO:0002263","cell activation involved in immune response","73/1155","319/18986",0.22884012539185,3.76169577548888,12.6602521728563,1.98583131131935e-23,2.13676976172632e-20,1.45132882778799e-20,"VAMP8/ITGB2/FCGR3A/TYROBP/TREM2/FCER1G/GPR183/CCL3/DOCK10/SLC11A1/SPI1/HAVCR2/PYCARD/IL18/CORO1A/STX4/PTPRC/LCP1/HSPD1/CD86/PTGER4/LGALS9/NR4A3/CD69/CD300A/HLA-F/FOXP1/CD84/LYN/TNFSF13/NCKAP1L/STXBP2/SMAD7/ADGRE2/FGL2/NLRP3/LAT2/GRN/HLA-DMB/IRF8/APBB1IP/CD40/IL4R/ITGAM/IL6R/PTPN6/CD74/TMEM98/DOCK2/FCGR2B/IL10/PSEN1/LILRB1/SYK/TLR4/PRKCZ/RAC2/FGR/ADA/STAT6/HLA-DRB1/GAB2/TNF/MFNG/HLA-DRA/RIPK2/TFRC/FES/SEMA4A/NFKBID/ST3GAL1/ZBTB7B/PTGDS",73
"GO:0002697","regulation of immune effector process","84/1155","410/18986",0.204878048780488,3.36780487804878,12.3358812759138,2.3395289361967e-23,2.13676976172632e-20,1.45132882778799e-20,"HLA-E/B2M/HLA-C/HLA-B/CD55/VAMP8/VSIG4/ITGB2/LAPTM5/LITAF/TYROBP/TREM2/SPI1/HAVCR2/S100A9/PYCARD/IL18/TNFRSF1B/SERPINB9/STX4/FCGR1A/IL1B/PTPRC/HSPD1/CD86/LILRB4/CLEC7A/LGALS9/NR4A3/CD69/WAS/CD300A/HLA-F/ARRB2/CD84/LYN/TNFSF13/SEMA7A/NCKAP1L/CALHM6/STXBP2/SMAD7/ADGRE2/AHR/FGL2/NLRP3/GRN/HLA-DMB/LACC1/NCF1/CD40/IL4R/IRAK3/ITGAM/PTPN6/SLC7A5/CD74/FCGR2B/IL10/VAV1/LILRB1/SYK/POMC/TLR4/CD22/PRKCZ/RAC2/IL4I1/FGR/STAT6/HLA-DRB1/GAB2/TNF/DUSP10/HLA-DRA/P2RX7/RIPK2/TNFRSF14/TFRC/RSAD2/FES/SIRT1/NFKBID/ZBTB7B",84
"GO:0070661","leukocyte proliferation","75/1155","341/18986",0.219941348973607,3.61541684122329,12.4035315142809,6.42479314704967e-23,5.02969520654746e-20,3.41625091247634e-20,"HLA-E/CD55/VSIG4/FCGR3A/TYROBP/TREM2/GPR183/AIF1/SLC11A1/CSF1R/HAVCR2/PYCARD/IL18/TNFSF9/CORO1A/TNFRSF1B/LIPA/LST1/IL1B/PTPRC/HSPD1/CD86/LILRB4/LGALS9/VSIR/CD300A/LYN/MNDA/NCKAP1L/CSF2RA/TCIRG1/AHR/HLA-DMB/CD40/RASSF5/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/DOCK2/FCGR2B/IL10/LILRB1/SYK/DOCK8/GREM1/TLR4/LILRB2/CD22/INPP5D/RAC2/BCL2/IL4I1/ADA/STAT6/IL1A/HLA-DRB1/GPNMB/BCL2L1/MEF2C/DLG1/CEBPB/P2RX7/RIPK2/TNFRSF14/HPRT1/IGF1/TFRC/HLA-DPA1/ARG2/EMP2/PTK2/ZBTB7B/ST6GAL1",75
"GO:0070663","regulation of leukocyte proliferation","65/1155","270/18986",0.240740740740741,3.95731922398589,12.4560979035144,2.97314598684008e-22,2.03660500098545e-19,1.38329529071928e-19,"HLA-E/CD55/VSIG4/FCGR3A/TYROBP/GPR183/AIF1/CSF1R/HAVCR2/PYCARD/IL18/TNFSF9/CORO1A/TNFRSF1B/LST1/IL1B/PTPRC/CD86/LILRB4/LGALS9/VSIR/CD300A/LYN/MNDA/NCKAP1L/CSF2RA/AHR/HLA-DMB/CD40/RASSF5/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/FCGR2B/IL10/LILRB1/SYK/GREM1/TLR4/LILRB2/CD22/INPP5D/RAC2/BCL2/IL4I1/ADA/STAT6/IL1A/HLA-DRB1/GPNMB/BCL2L1/MEF2C/DLG1/CEBPB/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/ARG2/PTK2/ZBTB7B/ST6GAL1",65
"GO:0006935","chemotaxis","89/1155","472/18986",0.188559322033898,3.09955609362389,11.7559246720539,4.44821980736188e-22,2.70847161603812e-19,1.83963803962943e-19,"ENPP2/ITGB2/TREM2/FCER1G/GPR183/AIF1/CCL3/TYMP/RHOG/PLAUR/CSF1R/CCL4/S100A9/ENG/C5AR1/CORO1A/LGMN/STX4/S100A8/CCL3L1/IL1B/HBEGF/PADI2/FPR1/NR4A1/MTUS1/GPSM3/LGALS9/C3AR1/DUSP1/RNASE2/CCL20/NINJ1/PREX1/CXCL16/ARRB2/CCRL2/CXCL8/LYN/SEMA4D/MPP1/SEMA7A/NCKAP1L/ADGRE2/ALOX5/CSF3R/PDGFB/PDE4B/CMTM7/WNK1/IL6R/CD74/CMTM5/SEMA6B/DOCK4/DOCK2/FPR3/FLT1/S100A4/CXCR4/LSP1/SLC12A2/TRPM2/IL10/VAV1/SYK/GREM1/SEMA3C/P2RX4/PLD1/CCR7/RAC2/CH25H/GAS6/GPNMB/RIN3/FGF1/STX3/FES/IL17RA/SEMA4A/PTPRJ/SLC8B1/PTK2/CCR1/JAM3/SEMA3B/CCN3/ST6GAL1",89
"GO:0051251","positive regulation of lymphocyte activation","73/1155","336/18986",0.217261904761905,3.57137188208617,12.1032931984297,5.29577116197924e-22,2.86736398265844e-19,1.94756032321941e-19,"HLA-E/B2M/CD55/FCGR3A/TYROBP/GPR183/AIF1/SPI1/HAVCR2/HSPH1/MAP3K8/PYCARD/IL18/TNFSF9/CORO1A/IL1B/PTPRC/HSPD1/CD86/LILRB4/CLEC7A/LGALS9/CD4/SH3KBP1/VSIR/HLA-DQB1/LYN/TNFSF13/NCKAP1L/ABL2/NLRP3/HLA-DMB/CD83/CD40/IL4R/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/IL10/VAV1/LILRB1/SYK/DOCK8/TLR4/FCHO1/HLA-DMA/LILRB2/PRKCZ/INPP5D/CCR7/BCL2/HLA-DQA1/IL4I1/HLA-DRB5/ADA/STAT6/IL1A/HLA-DRB1/GAS6/DUSP10/HLA-DRA/MEF2C/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/NFKBID/CSK/ZBTB7B/ITPKB",73
"GO:0042330","taxis","89/1155","474/18986",0.187763713080169,3.0864777978702,11.708053833387,6.00244210194514e-22,2.86736398265844e-19,1.94756032321941e-19,"ENPP2/ITGB2/TREM2/FCER1G/GPR183/AIF1/CCL3/TYMP/RHOG/PLAUR/CSF1R/CCL4/S100A9/ENG/C5AR1/CORO1A/LGMN/STX4/S100A8/CCL3L1/IL1B/HBEGF/PADI2/FPR1/NR4A1/MTUS1/GPSM3/LGALS9/C3AR1/DUSP1/RNASE2/CCL20/NINJ1/PREX1/CXCL16/ARRB2/CCRL2/CXCL8/LYN/SEMA4D/MPP1/SEMA7A/NCKAP1L/ADGRE2/ALOX5/CSF3R/PDGFB/PDE4B/CMTM7/WNK1/IL6R/CD74/CMTM5/SEMA6B/DOCK4/DOCK2/FPR3/FLT1/S100A4/CXCR4/LSP1/SLC12A2/TRPM2/IL10/VAV1/SYK/GREM1/SEMA3C/P2RX4/PLD1/CCR7/RAC2/CH25H/GAS6/GPNMB/RIN3/FGF1/STX3/FES/IL17RA/SEMA4A/PTPRJ/SLC8B1/PTK2/CCR1/JAM3/SEMA3B/CCN3/ST6GAL1",89
"GO:0050900","leukocyte migration","81/1155","404/18986",0.200495049504951,3.295756718529,11.8707664744047,6.27889923209876e-22,2.86736398265844e-19,1.94756032321941e-19,"ITGB2/TREM2/FCER1G/GPR183/AIF1/CCL3/CSF1R/CCL4/S100A9/PYCARD/C5AR1/CORO1A/LGMN/S100A8/CCL3L1/IL1B/PTGER4/PADI2/MTUS1/GPSM3/LGALS9/C3AR1/CD69/DUSP1/CCL20/APOD/NINJ1/PREX1/CXCL16/CD300A/CXCL8/LYN/MPP1/NCKAP1L/ABL2/HCK/ADGRE2/ALOX5/CSF3R/PDGFB/PDE4B/B4GALT1/WNK1/IL6R/HMOX1/LYVE1/CD74/ST3GAL4/FLT1/CXCR4/GNAI1/SLC12A2/TRPM2/IL10/VAV1/SYK/MYO1G/DOCK8/GREM1/P2RX4/CCR7/PECAM1/RAC2/ADA/IL1A/ITGA4/CH25H/GAS6/TNF/TNFRSF14/RIN3/EPS8/IL17RA/PTPRJ/EMP2/SLC8B1/PTK2/CCR1/JAM3/STK10/CCN3",81
"GO:0032943","mononuclear cell proliferation","68/1155","305/18986",0.222950819672131,3.66488680718189,11.9409002141234,3.14479729234516e-21,1.3256530124655e-18,9.0040511949251e-19,"HLA-E/CD55/VSIG4/FCGR3A/TYROBP/GPR183/AIF1/SLC11A1/HAVCR2/PYCARD/IL18/TNFSF9/CORO1A/TNFRSF1B/LIPA/LST1/IL1B/PTPRC/HSPD1/CD86/LILRB4/LGALS9/VSIR/CD300A/LYN/MNDA/NCKAP1L/AHR/HLA-DMB/CD40/RASSF5/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/DOCK2/FCGR2B/IL10/LILRB1/SYK/DOCK8/TLR4/LILRB2/CD22/INPP5D/RAC2/BCL2/IL4I1/ADA/IL1A/HLA-DRB1/GPNMB/BCL2L1/MEF2C/DLG1/CEBPB/P2RX7/RIPK2/TNFRSF14/HPRT1/IGF1/TFRC/HLA-DPA1/ARG2/EMP2/ZBTB7B/ST6GAL1",68
"GO:0032944","regulation of mononuclear cell proliferation","60/1155","245/18986",0.244897959183673,4.02565597667638,12.1315041471079,4.91696593630153e-21,1.92464095220946e-18,1.30724748501972e-18,"HLA-E/CD55/VSIG4/FCGR3A/TYROBP/GPR183/AIF1/HAVCR2/PYCARD/IL18/TNFSF9/CORO1A/TNFRSF1B/LST1/IL1B/PTPRC/CD86/LILRB4/LGALS9/VSIR/CD300A/LYN/MNDA/NCKAP1L/AHR/HLA-DMB/CD40/RASSF5/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/FCGR2B/IL10/LILRB1/SYK/TLR4/LILRB2/CD22/INPP5D/RAC2/BCL2/IL4I1/ADA/IL1A/HLA-DRB1/GPNMB/BCL2L1/MEF2C/DLG1/CEBPB/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/ARG2/ZBTB7B/ST6GAL1",60
"GO:1903037","regulation of leukocyte cell-cell adhesion","78/1155","392/18986",0.198979591836735,3.27084548104956,11.5625239905084,6.06610073129841e-21,2.21614880050102e-18,1.50524436392078e-18,"HLA-E/B2M/CD55/KLF4/VSIG4/ITGB2/LAPTM5/AIF1/HAVCR2/HSPH1/MAP3K8/PYCARD/IL18/TNFSF9/CORO1A/IL1B/PTPRC/HSPD1/CD86/LILRB4/LGALS9/CD4/NR4A3/CD69/VSIR/CD300A/HLA-DQB1/LYN/NCKAP1L/ABL2/SMAD7/ALOX5/FGL2/NLRP3/HLA-DMB/CD83/IL4R/WNK1/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/ST3GAL4/IL10/VAV1/LILRB1/SYK/DOCK8/FCHO1/HLA-DMA/LILRB2/PRKCZ/CCR7/HLA-DQA1/IL4I1/HLA-DRB5/ADA/IL1A/HLA-DRB1/ITGA4/GPNMB/TNF/DUSP10/HLA-DRA/DLG1/CEBPB/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/ARG2/NFKBID/CSK/SOCS6/ZBTB7B/ITPKB",78
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","75/1155","369/18986",0.203252032520325,3.34107626790554,11.5579906548982,9.50156364120934e-21,3.2542855471142e-18,2.21036375232344e-18,"CYBA/LAPTM5/FCGR3A/CD14/TYROBP/TREM2/FCER1G/MOG/THEMIS2/FCGR2A/C5AR1/LCP2/LIPA/FCGR1A/PTPRC/LILRB4/FPR1/CLEC7A/FYB1/C3AR1/NR4A3/LY96/ELF1/GRB2/NINJ1/CD300A/FOXP1/NFKB1/HLA-DQB1/LYN/MNDA/NCKAP1L/PIK3AP1/HCK/LAT2/PDE4B/TLR2/CD40/PRKCB/ITGAM/WNK1/HLA-DPB1/PELI1/PTPN6/ICOSLG/IRAK2/FPR3/CD72/FCGR2B/VAV1/PSEN1/CD33/LILRB1/SYK/MYO1G/TLR4/FCHO1/LILRB2/CD22/INPP5D/CCR7/LPXN/BCL2/FGR/ADA/HLA-DRB1/MEF2C/PLEKHA1/DGKZ/RIPK2/PTPRJ/NFKBID/CSK/PTK2/PAK1",75
"GO:0046651","lymphocyte proliferation","66/1155","297/18986",0.222222222222222,3.65291005291005,11.727789463535,1.47582781376049e-20,4.75737436435735e-18,3.23128616065455e-18,"HLA-E/CD55/VSIG4/FCGR3A/TYROBP/GPR183/AIF1/SLC11A1/HAVCR2/PYCARD/IL18/TNFSF9/CORO1A/TNFRSF1B/LIPA/LST1/IL1B/PTPRC/HSPD1/CD86/LILRB4/LGALS9/VSIR/CD300A/LYN/MNDA/NCKAP1L/AHR/HLA-DMB/CD40/RASSF5/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/DOCK2/FCGR2B/IL10/LILRB1/SYK/DOCK8/TLR4/LILRB2/CD22/INPP5D/RAC2/BCL2/IL4I1/ADA/IL1A/HLA-DRB1/GPNMB/MEF2C/DLG1/CEBPB/P2RX7/RIPK2/TNFRSF14/HPRT1/IGF1/TFRC/HLA-DPA1/ARG2/EMP2/ZBTB7B",66
"GO:0002274","myeloid leukocyte activation","59/1155","247/18986",0.238866396761134,3.92650857914016,11.7823932985772,3.94344707822016e-20,1.2005605549248e-17,8.15440284712659e-18,"VAMP8/VSIG4/ITGB2/FCGR3A/TYROBP/TREM2/FCER1G/AIF1/CCL3/C1QA/SLC11A1/SPI1/SNCA/HAVCR2/PYCARD/IL18/C5AR1/LCP2/STX4/PTPRC/HSPD1/CTSC/LILRB4/LGALS9/NR4A3/HAMP/PREX1/CD300A/FOXP1/CXCL8/CD84/LYN/LTBR/STXBP2/ADGRE2/LAT2/GRN/CD93/TLR2/IL4R/ITGAM/PTPN6/CD74/DOCK2/JMJD6/FCGR2B/IL10/PSEN1/CD33/SYK/TLR4/RAC2/FGR/GAB2/TNF/CEBPA/SPHK1/FES/PTGDS",59
"GO:0050670","regulation of lymphocyte proliferation","58/1155","240/18986",0.241666666666667,3.97253968253968,11.7947141054377,4.50001902210512e-20,1.25828576536115e-17,8.54648187921055e-18,"HLA-E/CD55/VSIG4/FCGR3A/TYROBP/GPR183/AIF1/HAVCR2/PYCARD/IL18/TNFSF9/CORO1A/TNFRSF1B/LST1/IL1B/PTPRC/CD86/LILRB4/LGALS9/VSIR/CD300A/LYN/MNDA/NCKAP1L/AHR/HLA-DMB/CD40/RASSF5/HLA-DPB1/PELI1/PTPN6/ICOSLG/CD74/FCGR2B/IL10/LILRB1/SYK/TLR4/LILRB2/CD22/INPP5D/RAC2/BCL2/IL4I1/ADA/IL1A/HLA-DRB1/GPNMB/MEF2C/DLG1/CEBPB/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/ARG2/ZBTB7B",58
"GO:0022409","positive regulation of cell-cell adhesion","70/1155","336/18986",0.208333333333333,3.42460317460317,11.4124616966167,4.59228381518667e-20,1.25828576536115e-17,8.54648187921055e-18,"HLA-E/B2M/CD55/ITGB2/AIF1/PLAUR/HAVCR2/HSPH1/MAP3K8/PYCARD/IL18/TNFSF9/CORO1A/EMILIN2/IL1B/PTPRC/HSPD1/CD86/LILRB4/LGALS9/CD4/NR4A3/VSIR/HLA-DQB1/LYN/NCKAP1L/ABL2/SMAD7/ALOX5/NLRP3/HLA-DMB/CD83/IL4R/IL6R/HLA-DPB1/PTPN6/ICOSLG/CD74/ST3GAL4/ANK3/IL10/VAV1/LILRB1/SYK/DOCK8/FCHO1/HLA-DMA/LILRB2/PRKCZ/CCR7/HLA-DQA1/IL4I1/HLA-DRB5/ADA/IL1A/HLA-DRB1/ITGA4/TNF/DUSP10/HLA-DRA/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/NFKBID/CSK/ZBTB7B/MEGF10/ITPKB",70
"GO:0002703","regulation of leukocyte mediated immunity","60/1155","258/18986",0.232558139534884,3.82281284606866,11.6186235525633,7.84423000414819e-20,2.04697049632057e-17,1.39033570399338e-17,"HLA-E/B2M/HLA-C/HLA-B/CD55/VAMP8/ITGB2/TYROBP/TREM2/SPI1/HAVCR2/IL18/TNFRSF1B/SERPINB9/STX4/FCGR1A/IL1B/PTPRC/HSPD1/LILRB4/CLEC7A/LGALS9/WAS/CD300A/HLA-F/ARRB2/CD84/LYN/TNFSF13/NCKAP1L/CALHM6/STXBP2/SMAD7/ADGRE2/AHR/NLRP3/CD40/IL4R/ITGAM/PTPN6/FCGR2B/IL10/VAV1/LILRB1/SYK/POMC/TLR4/PRKCZ/RAC2/IL4I1/FGR/STAT6/HLA-DRB1/GAB2/TNF/HLA-DRA/P2RX7/TFRC/RSAD2/FES",60
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","63/1155","284/18986",0.221830985915493,3.64647887323944,11.4364706015951,1.23324065613886e-19,3.07189036165497e-17,2.08647797134306e-17,"HLA-E/B2M/CD55/ITGB2/AIF1/HAVCR2/HSPH1/MAP3K8/PYCARD/IL18/TNFSF9/CORO1A/IL1B/PTPRC/HSPD1/CD86/LILRB4/LGALS9/CD4/NR4A3/VSIR/HLA-DQB1/LYN/NCKAP1L/ABL2/ALOX5/NLRP3/HLA-DMB/CD83/IL4R/HLA-DPB1/PTPN6/ICOSLG/CD74/ST3GAL4/VAV1/LILRB1/SYK/DOCK8/FCHO1/HLA-DMA/LILRB2/PRKCZ/CCR7/HLA-DQA1/IL4I1/HLA-DRB5/ADA/IL1A/HLA-DRB1/ITGA4/TNF/DUSP10/HLA-DRA/RIPK2/TNFRSF14/IGF1/TFRC/HLA-DPA1/NFKBID/CSK/ZBTB7B/ITPKB",63
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","24/1155","41/18986",0.585365853658537,9.62229965156794,14.0661802471564,2.93011562246866e-19,6.9813189613601e-17,4.74182555654424e-17,"HLA-E/B2M/CTSD/IFI30/FCER1G/CTSS/LGMN/FCGR1A/HLA-F/CTSL/HLA-DQB1/HLA-DMB/HLA-DPB1/CD74/DNM2/FCGR2B/MFSD6/HLA-DMA/HLA-DQA1/HLA-DRB5/HLA-DRB1/HLA-DRA/UNC93B1/HLA-DPA1",24
"GO:0002443","leukocyte mediated immunity","85/1155","485/18986",0.175257731958763,2.88090328915071,10.6794325338633,5.07562811381729e-19,1.15893508598828e-16,7.8716758817798e-17,"HLA-E/B2M/HLA-C/HLA-B/CD55/VAMP8/ITGB2/FCGR3A/TYROBP/TREM2/FCER1G/CCL3/C1QA/C1QC/C1QB/SPI1/HCST/HAVCR2/IL18/FCGR2A/CORO1A/TNFRSF1B/SERPINB9/STX4/FCGR1A/IL1B/PTPRC/HSPD1/CTSC/LILRB4/CLEC7A/LGALS9/NR4A3/GRB2/WAS/CD300A/HLA-F/ARRB2/CD84/LYN/TNFSF13/NCKAP1L/CALHM6/STXBP2/SMAD7/ADGRE2/TCIRG1/AHR/NLRP3/LAT2/CD40/IL4R/ITGAM/IL6R/PTPN6/CD74/FCGR2B/IL10/VAV1/LILRB1/SYK/MYO1G/POMC/TLR4/PRKCZ/INPP5D/RAC2/IL4I1/FGR/STAT6/HLA-DRB1/GAB2/TNF/HLA-DRA/RNF19B/P2RX7/IRF7/HPRT1/TFRC/UNC93B1/RSAD2/FES/EMP2/NDST2/PTGDS",85
"GO:0002429","immune response-activating cell surface receptor signaling pathway","68/1155","336/18986",0.202380952380952,3.32675736961451,10.9519073620747,8.19502206769609e-19,1.79634883723898e-16,1.22010939079467e-16,"CYBA/LAPTM5/CD14/TYROBP/TREM2/FCER1G/MOG/THEMIS2/C5AR1/LCP2/LIPA/PTPRC/LILRB4/FPR1/CLEC7A/FYB1/C3AR1/NR4A3/LY96/ELF1/GRB2/NINJ1/CD300A/FOXP1/NFKB1/HLA-DQB1/LYN/MNDA/NCKAP1L/PIK3AP1/HCK/LAT2/PDE4B/TLR2/PRKCB/ITGAM/WNK1/HLA-DPB1/PELI1/PTPN6/ICOSLG/IRAK2/FPR3/CD72/FCGR2B/VAV1/PSEN1/SYK/MYO1G/TLR4/FCHO1/CD22/INPP5D/CCR7/LPXN/BCL2/FGR/ADA/HLA-DRB1/MEF2C/PLEKHA1/DGKZ/RIPK2/PTPRJ/NFKBID/CSK/PTK2/PAK1",68
"GO:0045785","positive regulation of cell adhesion","86/1155","499/18986",0.172344689378758,2.83301841778796,10.5606907116951,9.32261300368972e-19,1.96491997154691e-16,1.33460565105453e-16,"HLA-E/B2M/CD55/EDIL3/ITGB2/AIF1/PLAUR/HAVCR2/HSPH1/MAP3K8/PYCARD/IL18/DOCK5/TNFSF9/CORO1A/STX4/EMILIN2/IL1B/PTPRC/HSPD1/CD86/LILRB4/LGALS9/CD4/NR4A3/VSIR/PREX1/HLA-DQB1/DAB2/LYN/NCKAP1L/ABL2/SMAD7/ALOX5/NLRP3/HLA-DMB/PDGFB/APBB1IP/CD83/IL4R/IL6R/HLA-DPB1/PTPN6/ICOSLG/CD74/ST3GAL4/ANK3/IL10/VAV1/LILRB1/SYK/DOCK8/FCHO1/HLA-DMA/LILRB2/PRKCZ/CCR7/HLA-DQA1/IL4I1/HLA-DRB5/ADA/IL1A/HLA-DRB1/ITGA4/IBSP/DOCK1/TNF/LIMS1/DUSP10/HLA-DRA/RIPK2/TNFRSF14/IGF1/TFRC/STK4/HLA-DPA1/STX3/PTPRJ/NFKBID/CSK/EMP2/ZBTB7B/MEGF10/ITPKB/HACD1/FRMD5",86
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","22/1155","35/18986",0.628571428571429,10.3325170068027,14.0645288822683,1.01447940657195e-18,2.05901746222751e-16,1.39851819946916e-16,"B2M/CTSD/IFI30/TREM2/FCER1G/CTSS/PYCARD/LGMN/CTSL/HLA-DQB1/HLA-DMB/HLA-DPB1/CD74/DNM2/FCGR2B/HLA-DMA/HLA-DQA1/HLA-DRB5/HLA-DRB1/HLA-DRA/UNC93B1/HLA-DPA1",22
"GO:0030595","leukocyte chemotaxis","55/1155","240/18986",0.229166666666667,3.76706349206349,10.9794069334674,5.63542590139e-18,1.08105266697334e-15,7.34268580564299e-16,"ITGB2/FCER1G/GPR183/AIF1/CCL3/CSF1R/CCL4/S100A9/C5AR1/CORO1A/LGMN/S100A8/CCL3L1/IL1B/PADI2/MTUS1/GPSM3/LGALS9/C3AR1/DUSP1/NINJ1/PREX1/CXCL16/CXCL8/LYN/MPP1/NCKAP1L/ADGRE2/ALOX5/CSF3R/PDGFB/PDE4B/WNK1/IL6R/CD74/FLT1/CXCR4/SLC12A2/TRPM2/IL10/VAV1/SYK/GREM1/CCR7/RAC2/CH25H/GAS6/RIN3/IL17RA/PTPRJ/SLC8B1/PTK2/CCR1/JAM3/CCN3",55
