"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.22463797774254e-43,-1.71144169150976,0.075,0.236,9.19281223956777e-39,"CHST10"
4.24767113831867e-43,-0.63115322594592,0.482,0.71,9.24293239698142e-39,"ARMCX3"
4.38363308883751e-43,-1.53390133927871,0.092,0.262,9.53878560131042e-39,"CHRNB1"
4.56000356021544e-43,-0.674741248580165,0.518,0.726,9.92256774702881e-39,"C9orf16"
4.66587441724859e-43,-3.97870574511194,0.007,0.115,1.01529427319329e-38,"ST8SIA1"
4.67636829787066e-43,3.46311205692485,0.127,0.014,1.01757774161666e-38,"INPP5D"
4.69328803293438e-43,-0.61930399590715,0.681,0.843,1.02125947596652e-38,"RTRAF"
4.74032307690569e-43,1.3140063978128,0.519,0.348,1.03149430153468e-38,"MID1IP1"
4.92766608737396e-43,-1.52382173472798,0.103,0.277,1.07226014061257e-38,"SNTB2"
5.22648907093865e-43,1.88611693254881,0.366,0.186,1.13728402183625e-38,"TGFBI"
5.36177492892679e-43,-1.14607108989958,0.19,0.39,1.16672222453447e-38,"MRPS35"
5.46646998184927e-43,-0.516619345569165,0.62,0.831,1.1895038680504e-38,"EIF1AX"
5.55465876194707e-43,-0.652306379349731,0.484,0.708,1.20869374659968e-38,"VEGFB"
5.87940128014234e-43,0.651566498682309,0.799,0.734,1.27935771855897e-38,"SLC25A5"
6.15815678913022e-43,-2.34956130988146,0.033,0.168,1.34001491731474e-38,"TSHZ3"
6.41869179418505e-43,-1.75665053993805,0.068,0.226,1.39670733441467e-38,"IL17RC"
7.13413753208649e-43,-1.44401272341609,0.099,0.273,1.55238832698202e-38,"SLC35A1"
7.31425517064341e-43,-1.67526573653649,0.075,0.236,1.59158192513201e-38,"SNAP47"
7.33297614346826e-43,-0.716798563094039,0.306,0.543,1.59565560881869e-38,"EMC2"
7.92526349807838e-43,-2.97757275966232,0.018,0.137,1.72453733718186e-38,"LCTL"
8.01474445640919e-43,0.809584653095868,0.663,0.529,1.74400839371464e-38,"RAP1A"
8.1978596349517e-43,-1.54515689389811,0.09,0.259,1.78385425656549e-38,"SPATA20"
9.11507125037314e-43,1.33376187175809,0.575,0.424,1.9834395040812e-38,"RGS2"
9.33107276513246e-43,-0.865178540186054,0.276,0.495,2.03044143369282e-38,"C19orf25"
9.36792381212207e-43,-1.56773032403919,0.413,0.596,2.03846022151776e-38,"A2M"
9.46266896322273e-43,-1.59125210573604,0.088,0.255,2.05907676639727e-38,"RPA1"
9.70446034140696e-43,-1.63167008665543,0.08,0.244,2.11169057029015e-38,"AASDH"
1.05238307999544e-42,-1.25200902381633,0.14,0.328,2.28998558207007e-38,"HSPBP1"
1.08430531230494e-42,-1.13615103847226,0.202,0.403,2.35944835957556e-38,"SRPRB"
1.15479619452046e-42,-1.76120289929679,0.075,0.235,2.51283651927652e-38,"PFKP"
1.18636272404872e-42,-1.16705638864514,0.178,0.375,2.58152528753002e-38,"GALK1"
1.32391620587762e-42,1.09436958936006,0.501,0.305,2.88084166398969e-38,"DEDD2"
1.37468820114661e-42,-1.41945336349668,0.125,0.306,2.99132152569502e-38,"SLC35E1"
1.43565366880509e-42,-1.41139577183399,0.102,0.277,3.12398238331988e-38,"CLIP3"
1.5647666413365e-42,-2.56706820321391,0.024,0.15,3.40493221154822e-38,"PINLYP"
1.74745328158224e-42,-2.8846508278253,0.018,0.137,3.80245834072296e-38,"CLBA1"
1.78769604756849e-42,-1.69355293329343,0.082,0.246,3.89002659950904e-38,"NRXN2"
1.80380878659132e-42,-0.611140713659689,0.523,0.749,3.92508791962272e-38,"PHB"
1.89897121596294e-42,-0.690462611075619,0.447,0.678,4.13216136593536e-38,"C3"
2.02323248886721e-42,-1.34467578187746,0.031,0.166,4.40255389577505e-38,"NOTCH3"
2.13644964131092e-42,5.2204076243237,0.107,0.006,4.64891441949257e-38,"CCR7"
2.1517688908828e-42,-1.46781809546721,0.238,0.437,4.68224910656097e-38,"EIF4EBP1"
2.15181080407074e-42,1.46608798591272,0.581,0.436,4.68234030965792e-38,"CHMP1B"
2.17976952098769e-42,1.52364110905709,0.279,0.107,4.74317847766922e-38,"ZRANB1"
2.21339103555094e-42,-1.30329418197003,0.137,0.322,4.81633889335884e-38,"ORC4"
2.26258467208938e-42,-0.99940187115592,0.245,0.45,4.92338424646648e-38,"FDX1"
2.31146294775799e-42,-1.47763000728654,0.099,0.27,5.02974337432138e-38,"FBXO8"
2.59690276864967e-42,2.24784407002178,0.201,0.056,5.65086042458169e-38,"LPXN"
2.65056486630916e-42,-1.65023562394773,0.081,0.243,5.76762914908873e-38,"MCCC2"
2.77013779188484e-42,-0.659919563459606,0.333,0.594,6.02781983514141e-38,"CERS1"
2.92994985139929e-42,-1.16557252632375,0.175,0.37,6.37557087664485e-38,"PRXL2A"
2.97603483392568e-42,2.48075071310216,0.179,0.042,6.47585179862228e-38,"FAM20A"
3.39301853454402e-42,-2.21767311756298,0.037,0.173,7.38320833116778e-38,"SRR"
3.40296531339639e-42,-4.2394935451854,0.006,0.109,7.40485252195054e-38,"GRIK3"
4.02731215038008e-42,-0.306405473212209,0.34,0.628,8.76343123922704e-38,"UCHL1"
4.55015498172533e-42,-1.86282938671813,0.049,0.195,9.90113724023433e-38,"PLAT"
4.55171176086619e-42,-4.06668315269951,0.006,0.11,9.90452479164483e-38,"PIANP"
4.70359657813489e-42,-1.1430886272504,0.054,0.205,1.02350261540215e-37,"IFI27"
4.92826827068713e-42,-1.53186031886205,0.09,0.257,1.07239117570152e-37,"FOPNL"
5.12123301231386e-42,2.74975901998059,0.116,0.009,1.1143803034795e-37,"PECAM1"
5.17136515316461e-42,-3.07379312960481,0.015,0.13,1.12528905732862e-37,"AC026356.2"
5.32256638509711e-42,-1.34534206140756,0.11,0.288,1.15819044539713e-37,"C19orf12"
5.41289108478282e-42,-1.37055799295267,0.125,0.306,1.17784510004874e-37,"THAP5"
5.71545979109266e-42,1.13141318071345,0.49,0.309,1.24368405054176e-37,"RRBP1"
6.22032361808241e-42,-2.22173455233041,0.026,0.153,1.35354241929473e-37,"RBMS3"
6.51222190243355e-42,-1.98638194138758,0.05,0.194,1.41705948596954e-37,"ZNF439"
6.83652662503203e-42,-4.93353640720982,0.003,0.102,1.48762819360697e-37,"PODNL1"
6.99056228599118e-42,-1.21288420202991,0.145,0.334,1.52114635343168e-37,"PEX10"
7.40225192464581e-42,-1.49373519945756,0.103,0.275,1.61073001880293e-37,"KAT2A"
7.70565757851244e-42,4.04648656074281,0.108,0.006,1.67675108908431e-37,"ME1"
8.17840195748828e-42,-3.93534015202601,0.005,0.106,1.77962026594945e-37,"SOX18"
8.21530426416983e-42,-0.672226929778702,0.507,0.708,1.78765020788335e-37,"NAA38"
8.5731825908523e-42,-2.25388875703455,0.04,0.176,1.86552453176946e-37,"MESP1"
8.93531966873614e-42,0.994914322043294,0.638,0.503,1.94432555991698e-37,"RPL22L1"
9.66851734274894e-42,-1.00659737256012,0.236,0.439,2.10386937378217e-37,"KPNA3"
9.77016852762665e-42,-1.67043743537361,0.077,0.237,2.12598867161156e-37,"CCDC126"
1.02013400987075e-41,-3.13689563638367,0.013,0.124,2.21981160547876e-37,"KCTD1"
1.05019936957917e-41,-1.94342921196825,0.048,0.192,2.28523382820427e-37,"SAMD9L"
1.06824080366342e-41,-2.49945489126636,0.029,0.157,2.32449198877161e-37,"ZNF583"
1.10139669464206e-41,-1.40170296135926,0.124,0.302,2.39663920754113e-37,"HDHD5"
1.13190633911055e-41,-3.53679077553574,0.013,0.123,2.46302819390457e-37,"TAGLN3"
1.13488287938086e-41,-1.22504907415457,0.169,0.358,2.46950514553275e-37,"CLIP1"
1.15431043378856e-41,-1.9707239182114,0.072,0.225,2.51177950392392e-37,"NEU4"
1.22132677795098e-41,-2.63728667327502,0.022,0.144,2.65760706882133e-37,"ZNF419"
1.22954444033798e-41,-1.65884833957902,0.073,0.231,2.67548870217544e-37,"ANKRD46"
1.25489301138826e-41,-1.55325083394465,0.08,0.242,2.73064719278085e-37,"BMP7"
1.44349329898185e-41,2.47916726296872,0.178,0.043,3.1410414185845e-37,"ARHGEF37"
1.46616198728381e-41,-0.994872660292968,0.21,0.416,3.19036848432958e-37,"ESF1"
1.46881645645156e-41,-2.94356065883098,0.025,0.148,3.19614460923859e-37,"LINC02381"
1.60391943009694e-41,-0.654051840142174,0.496,0.709,3.49012867989095e-37,"GNAI3"
1.65586979913112e-41,0.447630983532843,1,1,3.60317268290932e-37,"FTH1"
1.70095590850652e-41,-2.09469752886911,0.018,0.134,3.7012800569102e-37,"LRRC17"
1.73506867847458e-41,-1.05404663194244,0.204,0.405,3.77550944436069e-37,"ZFYVE21"
1.84534871552674e-41,3.96589245084536,0.109,0.007,4.01547880498618e-37,"PIK3R5"
2.03738129486575e-41,-1.33637086333692,0.127,0.307,4.43334169762786e-37,"DUSP14"
2.13020135420795e-41,-0.981766343777966,0.265,0.471,4.6353181467565e-37,"DNAJC19"
2.24389801327153e-41,3.79186305107031,0.116,0.01,4.88272207687885e-37,"RAC2"
2.24604648028625e-41,-1.45576292719799,0.141,0.321,4.88739714110287e-37,"EPAS1"
2.34992503804453e-41,2.25724276802403,0.214,0.067,5.1134368827849e-37,"COLGALT2"
2.63145573439162e-41,-2.82070391104545,0.021,0.14,5.72604767803616e-37,"FLRT3"
2.65044114878874e-41,-1.1085025228623,0.193,0.389,5.7673599397643e-37,"BSCL2"
2.67176408925695e-41,1.27605102825579,0.386,0.201,5.81375865822312e-37,"UBE2D1"
3.05579666216269e-41,-2.54069642660794,0.028,0.154,6.64941353686602e-37,"TMEM178B"
3.49862496914107e-41,-2.11523281963203,0.156,0.327,7.61300793285098e-37,"SLC2A1"
3.70885223410577e-41,-1.14639000503841,0.187,0.382,8.07046246141416e-37,"PIGF"
3.78625061073458e-41,-2.0689223197498,0.043,0.181,8.23888132895845e-37,"RPP40"
3.96505909960308e-41,1.6013259360724,0.297,0.126,8.62796860073629e-37,"MAP3K11"
4.05702551566474e-41,-0.490928484482175,0.762,0.918,8.82808752208646e-37,"RPS4Y1"
4.15640152129302e-41,-0.934356831501143,0.246,0.455,9.0443297103336e-37,"CYTH2"
4.77897296106024e-41,-0.575762564008273,0.67,0.868,1.03990451632671e-36,"PDIA6"
4.78586975849544e-41,0.391911051670164,0.995,0.979,1.04140525944861e-36,"SERF2"
4.91564451823392e-41,-0.459798319922548,0.981,0.997,1.0696442471677e-36,"RACK1"
4.91628322350071e-41,-2.34799832497659,0.036,0.167,1.06978322943376e-36,"ZNF544"
4.94097762238154e-41,-1.26606594718109,0.132,0.314,1.07515673063022e-36,"IPO9"
5.09802540449917e-41,-1.25174300518464,0.171,0.359,1.10933032801902e-36,"RSBN1L"
5.17371441369263e-41,-0.905781531902673,0.289,0.495,1.12580025641952e-36,"CYHR1"
5.25034235858866e-41,-0.883472251629631,0.314,0.523,1.14247449722889e-36,"CADM1"
5.41347371633705e-41,-1.08766554671488,0.184,0.378,1.17797188067494e-36,"PLRG1"
5.53929593834046e-41,4.23974261359837,0.105,0.006,1.20535079618288e-36,"ST14"
5.62948686156971e-41,1.44563942981892,0.566,0.49,1.22497634107757e-36,"COTL1"
5.99536649252671e-41,-0.846174598561568,0.308,0.522,1.30459174877381e-36,"COA4"
6.24163454879107e-41,-1.22614149469411,0.129,0.311,1.35817967781694e-36,"GALNT11"
6.35150889056646e-41,3.51360790829775,0.123,0.014,1.38208833458726e-36,"DYNC1I1"
6.42826334673644e-41,1.73831919031632,0.341,0.174,1.39879010424985e-36,"CYP27A1"
6.89054432762286e-41,-2.82173110584918,0.019,0.135,1.49938244569073e-36,"AGFG2"
7.13251557110565e-41,-0.527192994926325,0.572,0.78,1.55203538827259e-36,"CHURC1"
7.18094768976026e-41,1.09968190104725,0.418,0.225,1.56257421729183e-36,"SCAMP2"
7.35932811276507e-41,-1.36952664582812,0.115,0.289,1.60138979733768e-36,"PPAN"
7.38040301344917e-41,-1.88858638332627,0.059,0.206,1.60597569572654e-36,"N4BP2"
7.53049643418337e-41,-1.97610558095236,0.052,0.195,1.6386360240783e-36,"ZNF566"
8.02969798915766e-41,-0.986447061116802,0.237,0.44,1.74726228244071e-36,"TAX1BP3"
8.22038285411067e-41,-0.83422835732332,0.288,0.506,1.78875530905448e-36,"CYP51A1"
1.00486532363695e-40,-0.925912793011558,0.246,0.451,2.186586944234e-36,"CLN5"
1.16225607905096e-40,-2.85071648011189,0.018,0.132,2.52906922801489e-36,"KALRN"
1.26458816177866e-40,-1.86128572182208,0.05,0.193,2.75174384003036e-36,"ZNF429"
1.34432200427182e-40,-1.98651280401553,0.053,0.195,2.92524468129547e-36,"MTX3"
1.43028866209742e-40,-1.31478167248964,0.096,0.265,3.11230812872399e-36,"ECE1"
1.43117512214872e-40,-2.03428228361145,0.036,0.168,3.11423706579561e-36,"PARVA"
1.43795209744398e-40,-0.489084732041485,0.732,0.915,3.12898376403811e-36,"KRT10"
1.46906338137989e-40,1.51615072808002,0.308,0.136,3.19668191788264e-36,"BCL2"
1.53660796120716e-40,-2.33025900910858,0.029,0.155,3.34365892358677e-36,"ACTR3B"
1.58393554838306e-40,-0.72369872714288,0.39,0.61,3.44664375328153e-36,"RBIS"
1.62570174263433e-40,-0.627326686403306,0.545,0.757,3.5375269919723e-36,"TMEM208"
1.69800063498029e-40,-1.15984656128501,0.155,0.345,3.69484938171712e-36,"SSRP1"
1.73685595645111e-40,1.20941141986262,0.553,0.397,3.77939856123763e-36,"UBALD2"
1.74136158621589e-40,-1.02344098698427,0.192,0.39,3.78920281160578e-36,"FARSA"
1.92930211104121e-40,1.95587064254447,0.488,0.368,4.19816139362566e-36,"HLA-DQA1"
1.93780864299377e-40,3.95540007702771,0.107,0.007,4.21667160715443e-36,"VNN2"
1.95348329828838e-40,-4.01041681054374,0.006,0.105,4.2507796570755e-36,"DLL3"
2.00476573381277e-40,-0.877710490554753,0.28,0.489,4.36237023677659e-36,"LRP10"
2.20693686411597e-40,1.77664231413154,0.223,0.072,4.80229461631635e-36,"MOB3B"
2.28169138760239e-40,-1.37008732780733,0.14,0.317,4.9649604594228e-36,"MRPS18A"
2.49976307611751e-40,1.77877900741442,0.316,0.147,5.4394844536317e-36,"TET2"
2.52388536152648e-40,0.716248653303246,0.541,0.337,5.49197454668163e-36,"GADD45G"
2.53589067472175e-40,-1.54750963899143,0.092,0.255,5.51809810819453e-36,"MRPL39"
2.63734856604854e-40,-1.57555966410754,0.073,0.227,5.73887047972162e-36,"P4HA2"
2.63923254911654e-40,1.04234315328581,0.565,0.401,5.7429700268776e-36,"FKBP4"
2.73380556800035e-40,-0.984548617135016,0.229,0.434,5.94876091596876e-36,"CDC26"
2.75434170069605e-40,-0.976838830820826,0.217,0.417,5.9934475407146e-36,"RFNG"
2.78733565170714e-40,-1.38408933322815,0.115,0.287,6.06524237811474e-36,"PIGC"
2.97291060828507e-40,3.96589245084536,0.112,0.01,6.46905348362831e-36,"IL4I1"
3.05085446735776e-40,4.51622860845688,0.1,0.005,6.63865932097048e-36,"FGR"
3.08639737085111e-40,2.09820466049599,0.269,0.11,6.71600067897203e-36,"ATP2B1-AS1"
3.34250056566984e-40,1.85004742767996,0.541,0.478,7.27328123089758e-36,"HLA-DRB5"
3.58134279473297e-40,-1.17726061998926,0.111,0.287,7.79300192133894e-36,"NOTCH2"
3.59373904858082e-40,-3.85941971816139,0.009,0.112,7.81997616971186e-36,"DCX"
3.98261508223156e-40,-3.45167880952344,0.009,0.112,8.66617041893588e-36,"PYGO1"
4.02294857577307e-40,3.27522050895309,0.129,0.018,8.7539361008822e-36,"ADA"
4.1125590500506e-40,-3.22604801412045,0.014,0.122,8.9489284929101e-36,"PHYHD1"
4.17760950932466e-40,-1.46424264124339,0.085,0.247,9.09047829229045e-36,"RGS11"
4.18467167345832e-40,-1.40411357617635,0.107,0.276,9.1058455614453e-36,"B4GALT2"
4.19798744198482e-40,-1.97662205449388,0.032,0.161,9.13482067375896e-36,"FRMD6"
4.27473656170937e-40,1.58224292716422,0.324,0.154,9.30182675827959e-36,"ZNF267"
4.29308744719916e-40,-0.548831705364269,0.777,0.907,9.34175828510537e-36,"BZW1"
4.51841504742287e-40,-1.75596625093064,0.069,0.22,9.83207114319217e-36,"TMEM25"
4.52901901369808e-40,-4.36502442726926,0.005,0.102,9.85514537380701e-36,"AC006058.1"
4.63790572959458e-40,-4.10199002143547,0.006,0.104,1.00920828675978e-35,"CCDC74B"
4.78390879152959e-40,-3.22063451793408,0.009,0.112,1.04097855303684e-35,"BOC"
4.80553939612958e-40,-1.47373068671176,0.109,0.277,1.0456853725978e-35,"LPCAT3"
4.83297481818814e-40,-3.52114362918654,0.01,0.114,1.05165532043774e-35,"PRRT2"
4.85029721225198e-40,2.69025800823193,0.149,0.028,1.05542467338603e-35,"LDLRAP1"
5.26741576103252e-40,-0.715272198304268,0.57,0.756,1.14618966960068e-35,"TCF4"
5.36199623715687e-40,1.16210366725804,0.505,0.334,1.16677038120533e-35,"TMEM70"
5.41231508620881e-40,-1.69778070258775,0.06,0.208,1.17771976275904e-35,"ZNF224"
6.14598252853692e-40,-0.573471361334549,0.694,0.847,1.33736579820963e-35,"C4orf3"
6.38497650261281e-40,-0.561466073299735,0.413,0.673,1.38937088696855e-35,"ENOPH1"
6.38931210699948e-40,0.43410909991118,0.983,0.976,1.39031431448309e-35,"PFN1"
6.77108973518852e-40,-1.03226384917095,0.226,0.423,1.47338912637702e-35,"COA1"
6.96338320654426e-40,-1.4566748444733,0.101,0.266,1.51523218574403e-35,"ASF1A"
7.04860291317384e-40,3.35948942585069,0.121,0.014,1.53377599390663e-35,"KIAA1324L"
7.51669589239418e-40,-4.31118627564171,0.006,0.104,1.63563302618497e-35,"KCNF1"
7.73133199442614e-40,1.6353391093437,0.313,0.145,1.68233784198713e-35,"TMTC4"
7.86920463495835e-40,-2.66076299817576,0.021,0.137,1.71233892856694e-35,"LRRC75B"
8.85855610478067e-40,1.11555874655195,0.503,0.33,1.92762180840027e-35,"PLK3"
9.15246839103466e-40,0.601398976448397,0.82,0.726,1.99157712188914e-35,"TCP1"
9.29183878026015e-40,-1.82403962360871,0.056,0.199,2.02190411858461e-35,"ZNF883"
1.00049576071813e-39,-1.13013469685771,0.188,0.379,2.17707877532264e-35,"HSDL2"
1.00725231533889e-39,-1.45208673735466,0.1,0.265,2.19178103817743e-35,"AC093673.1"
1.07131760661277e-39,3.45660462577046,0.109,0.009,2.33118711198938e-35,"STAT6"
1.13881800729425e-39,-1.47810224789334,0.091,0.252,2.47806798387228e-35,"ZBED1"
1.29965372824027e-39,1.28609605703563,0.436,0.262,2.82804651265082e-35,"SFT2D2"
1.30807799166388e-39,-1.49405340591568,0.072,0.227,2.84637770986059e-35,"IQCK"
1.33344292489042e-39,1.82143229806294,0.213,0.067,2.90157180456156e-35,"TSPAN14"
1.33617499816896e-39,-0.818513285671969,0.338,0.547,2.90751679601565e-35,"CRIPT"
1.40001521852364e-39,-0.864935686391479,0.251,0.464,3.04643311550744e-35,"PPP2R2B"
1.47575246968102e-39,-1.30997140976027,0.114,0.286,3.21123737402591e-35,"NTHL1"
1.51517320213228e-39,-0.689226462299453,0.49,0.696,3.29701688783984e-35,"SNHG7"
1.54176196480371e-39,-0.696896376367799,0.455,0.658,3.35487403541288e-35,"PET100"
1.55047109582833e-39,-0.733575785183192,0.525,0.715,3.37382510452246e-35,"CCT6A"
1.58023076303527e-39,-0.564173025049316,0.314,0.559,3.43858214036474e-35,"PRUNE2"
1.58456646188512e-39,-0.910937436920932,0.264,0.467,3.44801662106202e-35,"RALBP1"
1.63303573583089e-39,-1.01382088555459,0.195,0.39,3.55348576116801e-35,"CTNND1"
1.69368904863127e-39,-1.20060940721923,0.15,0.331,3.68546736982164e-35,"PPP1R35"
1.70586495807731e-39,-1.16160059802495,0.16,0.345,3.71196214877622e-35,"DDX1"
1.7366372342737e-39,-1.20828444760125,0.175,0.359,3.77892262177957e-35,"ETHE1"
1.75118194505772e-39,-4.25474237225435,0.005,0.102,3.81057191244559e-35,"RNF182"
2.04822983767153e-39,-1.92570952495333,0.055,0.196,4.45694812677325e-35,"GPSM1"
2.11082869012259e-39,3.50534029231414,0.11,0.009,4.59316322970676e-35,"REPS2"
2.16846494992526e-39,-1.29463509937786,0.111,0.282,4.71857973103737e-35,"SLC35B4"
2.18653261818991e-39,-1.73634054911879,0.063,0.21,4.75789497718124e-35,"ARHGEF10L"
2.18795201887608e-39,-2.27260879304786,0.033,0.159,4.76098359307435e-35,"ZC3HC1"
2.20003797858219e-39,0.55269094223085,0.935,0.916,4.78728264139485e-35,"EIF5"
2.2106168216394e-39,-3.59068456243962,0.008,0.108,4.81030220388734e-35,"HPR"
2.26149033106497e-39,1.5390596159554,0.3,0.133,4.92100296039737e-35,"SMAP2"
2.35908256784537e-39,-2.35876543679758,0.032,0.157,5.13336366763153e-35,"SLC27A3"
2.44642123135714e-39,1.61442008034398,0.262,0.103,5.32341259943313e-35,"SIPA1"
2.48874793945855e-39,-0.743720079484383,0.346,0.566,5.41551551626181e-35,"TMEM30A"
2.57326700206455e-39,-3.619953783466,0.008,0.109,5.59942899649247e-35,"WDR78"
2.57503303965435e-39,2.00771262653998,0.246,0.094,5.60327189428786e-35,"ARHGAP23"
2.67107444854666e-39,-1.40951231885158,0.1,0.263,5.81225800003753e-35,"ALKBH2"
2.69120177473154e-39,-2.36043715777361,0.029,0.15,5.85605506181583e-35,"ORC5"
2.76327518918021e-39,-3.77398741213842,0.007,0.105,6.01288681165613e-35,"ADCY1"
2.78838077114687e-39,-1.38027325433821,0.112,0.281,6.0675165580156e-35,"HIBADH"
3.00159995627789e-39,0.907176804778999,0.541,0.363,6.5314815048607e-35,"SDF2L1"
3.07071914644813e-39,-0.347386137504766,0.985,0.997,6.68188486267114e-35,"HNRNPA2B1"
3.21333205341512e-39,-1.51934138655256,0.081,0.237,6.99221054823131e-35,"ERCC4"
3.21716088077033e-39,4.1470322397836,0.102,0.006,7.00054207655623e-35,"ARHGAP9"
3.3205586012538e-39,-1.51546700672669,0.087,0.245,7.22553551632826e-35,"MRS2"
3.3407782259917e-39,-2.07169609912187,0.042,0.175,7.26953341975794e-35,"ZNF559"
3.77034575161889e-39,-2.17915788195793,0.037,0.166,8.2042723555227e-35,"CTNNA2"
3.78125181231636e-39,-3.87959760009902,0.008,0.108,8.22800394360041e-35,"MMP17"
3.7851765721402e-39,-1.76732281471743,0.062,0.207,8.23654422097707e-35,"ZNF561"
3.80677489059524e-39,2.98370372696182,0.174,0.045,8.28354216193525e-35,"IL1A"
4.03805634829394e-39,0.909440970901661,0.462,0.277,8.78681061388761e-35,"CDKN1A"
4.06811390638851e-39,-0.557943495344639,0.548,0.752,8.85221586030139e-35,"STUB1"
4.13072925663619e-39,-1.08481737081204,0.116,0.292,8.98846686244035e-35,"RGS17"
4.26280915436595e-39,-1.28795373428621,0.117,0.289,9.27587271990031e-35,"CHST2"
4.28442738981354e-39,-1.03826222601704,0.204,0.398,9.32291400023426e-35,"UQCC3"
4.49830034746901e-39,0.27761634959374,0.049,0.189,9.78830155609257e-35,"CYP1B1"
4.647985942102e-39,-0.274408984904063,0.998,1,1.0114017410014e-34,"RPL41"
4.86718216859528e-39,-2.29463509937786,0.034,0.159,1.05909883988633e-34,"PDIA5"
4.88611780320374e-39,1.25237701285221,0.38,0.202,1.06321923397713e-34,"PLXND1"
4.88958515760711e-39,2.13715928873772,0.656,0.637,1.06397373029531e-34,"HLA-DRB1"
5.0986732851182e-39,2.30541673746623,0.189,0.054,1.10947130684172e-34,"CDC42EP2"
5.19067721899999e-39,-2.99507481751895,0.016,0.125,1.1294913628544e-34,"TTC39B"
5.28007359699797e-39,2.00891446619465,0.301,0.147,1.14894401470676e-34,"NACAD"
5.38313300335316e-39,-1.26689010889496,0.132,0.308,1.17136974152965e-34,"COQ9"
5.5153730615576e-39,-0.999473914053285,0.234,0.429,1.20014517819493e-34,"CZIB"
5.73722205289457e-39,1.39385761839924,0.753,0.731,1.24841951870986e-34,"ATP1B3"
5.77113587312187e-39,1.74953708396894,0.254,0.098,1.25579916599132e-34,"CPPED1"
5.89516929840238e-39,-1.14661405384009,0.152,0.335,1.28278883933236e-34,"GPT2"
7.08480157215239e-39,-1.15021090913069,0.198,0.383,1.54165282210036e-34,"TIMM50"
7.32816101408123e-39,1.95969491735869,0.211,0.067,1.59460783666408e-34,"BEST1"
8.15251739022539e-39,-0.289563039078688,0.998,0.998,1.77398778411305e-34,"CFL1"
8.34311679904645e-39,-1.0578551231793,0.196,0.388,1.81546221547251e-34,"ATN1"
